rank,song_title,artist,featuring_artists,year,track_mbid,artist_mbid,duration,genre
29,How Deep is Your Love,Calvin Harris & Disciples,[],2015,0915fab2-427b-4620-888b-289b54a0df99,,220000,[]
30,Peanut Butter Jelly,Galantis,[],2015,18b43422-57b5-474d-be88-147ba3ae24e4,a7229e38-bab7-48c1-9f35-9b4c49738b0f,180000,[]
31,Style,Taylor Swift,[],2015,4459f042-afff-4fa3-b5e5-e10d9782992d,20244d07-534f-4eff-b4d4-930878889970,231000,['pop']
32,Ghost Town,Adam Lambert,[],2015,f3126bde-df9b-4aaa-a4e7-f37a8ad66caa,e942594a-91cc-427a-8beb-6815c28e9254,208000,[]
33,Photograph,Ed Sheeran,[],2015,83183d93-a7ec-4470-95f7-25a99156eba3,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,258000,['pop']
34,Lay Me Down,Sam Smith,[],2015,11357b6e-9eb8-4eb9-9661-b89d3c0e1159,5a85c140-dcf9-4dd2-b2c8-aff0471549f3,254000,"['soul', 'pop']"
35,Let it Go,James Bay,[],2015,,6a997121-0919-482b-a91b-c6fe1b55a4b9,261000,[]
36,Wasn't Expecting That,Jamie Lawson,[],2015,1ae3b731-9618-4a2d-89d9-7dcb6a91bf96,10576a3d-e28f-4642-9405-af0d5e05bec1,199000,[]
37,Firestone,Kygo,['Conrad Sewell'],2015,e9487491-2373-48a5-b443-a83bc73f855a,ba0e7638-0cd6-4ff4-8987-c3e224d22c23,271000,"['electronic', 'dance', 'house']"
38,Marvin Gaye,Charlie Puth,['Meghan Trainor'],2015,,525f1f1c-03f0-4bc8-8dfd-e7521f87631b,188000,[]
39,Dear Future Husband,Meghan Trainor,[],2015,a4731cf7-cac2-4f57-8032-b5921c2d4c90,b2029169-2574-4305-820f-252a5fde3697,184000,[]
40,Flashlight,Jessie J,[],2015,71de925a-39b3-42cc-8bc6-414d5d49836b,d24fb461-dee8-41fc-bb15-2f13bb2644a6,209000,[]
41,Wildest Dreams,Taylor Swift,[],2015,69c77298-90ee-477b-9332-7ac1c4aa1d53,20244d07-534f-4eff-b4d4-930878889970,220000,['pop']
42,Locked Away,R. City,['Adam Levine'],2015,20c86dcc-96cc-4939-902d-5c3d5abf34a3,c68422fe-b5e0-4568-be71-127d4bfed6ca,0,[]
43,Hotline Bling,Drake,[],2015,e288e33a-5c40-4b9f-98f6-0062be760e4a,9fff2f8a-21e6-47de-a2b8-7f449929d43f,267000,"['pop', 'rnb']"
44,Runaway (U \& I),Galantis,[],2015,,,,[]
45,The Nights,Avicii,[],2015,,c85cfd6b-b1e9-4a50-bd55-eb725f04f7d5,173000,"['dance', 'electronic', 'pop']"
46,Fire and the Flood,Vance Joy,[],2015,1190a6bf-b478-4edc-822f-42a864c38b53,df36f6db-5987-46ed-9d02-0cf36ed4e060,249000,[]
47,Hey Mama,David Guetta,"['Nicki Minaj', 'Afrojack']",2015,,302bd7b9-d012-4360-897a-93b00c855680,193000,[]
48,Sugar,Robin Schulz,['Francesco Yates'],2015,0a57f715-3824-443f-be3e-c3c9f9541311,163218c2-9e0f-4d2d-aecb-ebbdef6aab70,220000,[]
49,Shake it Off,Taylor Swift,[],2015,59fc5ddf-a1d9-4746-902d-71fb5a9a78c2,20244d07-534f-4eff-b4d4-930878889970,219000,['pop']
50,Drag Me Down,One Direction,[],2015,03ad3eb2-7e51-4784-8063-ff3ecf7468de,1a425bbd-cca4-4b2c-aeb7-71cb176c828a,192000,['pop']
51,Good for You,Selena Gomez,['ASAP Rocky'],2015,94d5eee4-5433-48a4-9733-9497ba1d9a36,e4bc69e2-a064-4f93-ada1-f7f209cc1cc3,221000,"['pop', 'rnb']"
52,Watch Me (Whip/Nae Nae),Silento,[],2015,,,0,[]
53,Do it Again,Pia Mia,"['Chris Brown', 'Tyga']",2015,67a8099d-21a8-4320-9b8f-defa5cf36b24,f9b857d0-3115-486a-8a87-1e8c11ad7d46,182000,"['pop', 'rnb']"
54,Start Again,Conrad Sewell,[],2015,36170a7b-bf40-4249-86ed-6079cd306a3f,758faf3d-bda4-489a-8701-b66d7e7b7ac7,218000,[]
55,Blank Space,Taylor Swift,[],2015,576b16cf-33f8-4524-9782-8d227ca7f11b,20244d07-534f-4eff-b4d4-930878889970,231000,['pop']
56,Stitches,Shawn Mendes,[],2015,,b7d92248-97e3-4450-8057-6fe06738f735,206000,['pop']
57,Five More Hours,Deorro & Chris Brown,[],2015,b9095f65-ee49-4690-9205-c9641b5b593b,,212000,[]
58,Dessert,Dawin,[],2015,,6d670145-5d7b-4154-b66d-34bbe644476d,154000,[]
59,Ocean Drive,Duke Dumont,[],2015,,6060d1bb-94f8-4863-89b9-425487f2f6b2,205000,"['electronic', 'house']"
60,Black Magic,Little Mix,[],2015,,38f59974-2f4d-4bfa-b2e3-d2696de1b675,211000,['pop']
61,The Fix,Nelly,['Jeremih'],2015,,811900b2-68fc-4d41-8bad-69b7a1f4d628,172000,[]
62,Worth It,Fifth Harmony,['Kid Ink'],2015,b8f500bf-e18b-46fc-99f5-fb33f4ee5f3d,e565610b-9a8f-451d-b594-ea658d76f725,185000,[]
63,Headlights,Robin Schulz,['Ilsey'],2015,2a868b0c-460c-48d5-b952-d6c04500fc7a,163218c2-9e0f-4d2d-aecb-ebbdef6aab70,209000,[]
64,Whip It!,LunchMoney Lewis,['Chloe Angelides'],2015,52612d30-92c0-447c-8149-04759e6e43b2,73bf149f-bd0e-42ac-b0c1-dddb7b8e4ab5,242000,[]
65,Never Forget You,Zara Larsson & MNEK,[],2015,f2b1a950-7feb-494f-a312-4bc64aba866e,,213000,[]
66,Cosby Sweater,Hilltop Hoods,[],2015,63763c03-e7af-48a1-b14c-a76c17fdc248,16e1fb95-6d1c-45a3-aad8-d3bcd7e06aac,217000,[]
67,That's How You Know,Nico & Vinz,"['Kid Ink', 'Bebe Rexha']",2015,a226f878-e127-4eed-88ae-4be9c8af0140,f8e8de78-2131-4e96-8829-ba3614f48a48,186000,[]
68,Powerful,Major Lazer,"['Ellie Goulding', 'Tarrus Riley']",2015,e0a6dcb2-1d4c-4ef0-ba23-d38c8e3e273f,75be165a-ad83-4d12-bd28-f589a15c479f,162000,[]
69,Up,Olly Murs,['Demi Lovato'],2015,1ddbb4a8-19b9-4b39-956c-6b80058aeae2,0b108024-ccb5-468f-b2e9-77ed4f5615c6,224000,[]
70,Sun Goes Down,Robin Schulz,['Jasmine Thompson'],2015,6d6217f2-d2d0-49a9-8b63-32bda74e52b0,163218c2-9e0f-4d2d-aecb-ebbdef6aab70,347000,[]
71,King,Years & Years,[],2015,,9f23b7c3-baa6-4e38-b1a9-5c38359ad982,214000,[]
72,Georgia,Vance Joy,[],2015,641c10e2-47db-4d0e-a5dc-246ac5fed375,df36f6db-5987-46ed-9d02-0cf36ed4e060,230000,[]
73,You Know You Like It,DJ Snake & AlunaGeorge,[],2015,,,247000,[]
74,On My Mind,Ellie Goulding,[],2015,0c899617-daf6-4f84-9ba6-8853a7235138,33ca19f4-18c8-4411-98df-ac23890ce9f5,213000,"['pop', 'dance']"
75,Waiting for Love,Avicii,[],2015,,c85cfd6b-b1e9-4a50-bd55-eb725f04f7d5,230000,"['dance', 'house']"
76,Talk is Cheap,Chet Faker,[],2015,2adb762d-4b08-4476-a5a3-5fba917ca1ca,a21b2652-62ed-4767-a3d2-0aa802abf080,218000,[]
77,Lay it All on Me,Rudimental,['Ed Sheeran'],2015,0287d062-245a-4708-93b8-31961adc0d83,b09ced80-aa65-43c1-9aa7-58b1e982eada,242000,[]
78,Bloodstream,Ed Sheeran & Rudimental,[],2015,8a30f45f-091a-4a5d-a4f8-838488f08b83,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,300000,[]
79,Time of Our Lives,Pitbull & Ne-Yo,[],2015,15da3ab6-3246-43de-8831-0c92a04de07c,d262ea27-3ffe-40f7-b922-85c42d625e67,230000,['pop']
80,Earned It,The Weeknd,[],2015,9c1d8c96-ab0a-4b83-b2e4-6833744eb163,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,278000,[]
81,"I Don't Like It, I Love It",Flo Rida,"['Robin Thicke', 'Verdine White']",2015,,4593d49a-7f67-46ba-9ec0-126bd676286f,224000,[]
82,Lips Are Movin,Meghan Trainor,[],2015,18b7683b-e085-44d6-a4db-358d6284f51f,b2029169-2574-4305-820f-252a5fde3697,181000,[]
83,Pray to God,Calvin Harris,['Haim'],2015,0ee40af7-718f-4cc2-ad8b-3b5f0b03d6ae,8dd98bdc-80ec-4e93-8509-2f46bafc09a7,231000,[]
84,Trouble,Iggy Azalea,['Jennifer Hudson'],2015,6d220de3-07bc-4886-9e8b-36598856303b,3a052c99-8c18-484a-8beb-9873b4fb3106,166000,[]
85,Somebody,Natalie La Rose,['Jeremih'],2015,1cc1993e-34ce-4b4b-aa88-297f6e1de1fb,1d638d0a-fee3-49cc-aec5-c1d30dc4997a,189000,[]
86,Ain't Nobody (Loves Me Better),Felix Jaehn,['Jasmine Thompson'],2015,42f548ab-c007-4a8f-bf42-6ad4e4931fd6,930448f9-a67a-402f-bc73-2bf6b279afaa,186000,[]
87,Stay With Me,Sam Smith,[],2015,,5a85c140-dcf9-4dd2-b2c8-aff0471549f3,172000,"['soul', 'pop']"
88,Wings,Delta Goodrem,[],2015,2bdb12f2-caf1-4176-a39d-97467dad28a3,8c5755b4-2de6-4158-bca9-e354cbf07437,205000,[]
89,One Last Time,Ariana Grande,[],2015,,f4fdbb4c-e4b7-47a0-b83b-d91bbfcfa387,196000,['pop']
90,Take Me Over,Peking Duk,['Safia'],2015,a9c259d9-db69-4d89-a5a8-7235e0a87918,a5bf304f-dce8-4482-b912-3921c23e40c8,205000,[]
91,Perfect,One Direction,[],2015,0c0ff48b-9e2d-49b7-9c44-0dc59e098b24,1a425bbd-cca4-4b2c-aeb7-71cb176c828a,232000,['pop']
92,Jealous,Nick Jonas,[],2015,,943e3724-27e7-4e23-9b1c-cc5d46b5bcc7,223000,['pop']
93,I'm an Albatraoz,AronChupa,[],2015,bba2143a-692f-4763-8ade-c5d4f7737a3c,76b09967-a03f-4704-aaf4-e8d65ee02271,166000,[]
94,Chandelier,Sia,[],2015,d54ad2cf-cc5b-4c8d-881d-f4685e12553c,2f548675-008d-4332-876c-108b0c7ab9c5,212000,"['pop', 'indie']"
95,Get Stupid,Aston Merrygold,[],2015,e894d167-cf90-4ac2-8b92-2d27ffa95f9c,5496818a-6498-42e6-83df-a56287ff6236,200000,[]
96,Trap Queen,Fetty Wap,[],2015,138b62ad-2ff2-4528-bed4-223bff732fa9,e3492ea0-5997-4241-a7bf-2fd7fb1bfad1,222000,['rap']
97,Masterpiece,Jessie J,[],2015,051203db-f070-4392-a94f-570a51c98835,d24fb461-dee8-41fc-bb15-2f13bb2644a6,218000,[]
98,Hula Hoop,Omi,[],2015,d622fdb1-623c-4dd3-9353-3e370c883069,2c138adb-97ee-42b9-9ed6-6b643c04a7c8,205000,[]
99,The Trouble With Us,Marcus Marr & Chet Faker,[],2015,,,221000,[]
100,The Buzz,Hermitude,"['Mataya', 'Young Tapz']",2015,,3b8e479e-c3c9-4500-8a8f-394c290afde4,222000,[]
