rank,song_title,artist,featuring_artists,year,track_mbid,artist_mbid,duration,genre
72,"Me, Myself \& I",G-Eazy & Bebe Rexha,[],2016,,,,[]
73,Hair,Little Mix,['Sean Paul'],2016,0007b566-7489-45a2-83f1-6a7da068e0f9,38f59974-2f4d-4bfa-b2e3-d2696de1b675,209000,[]
74,My Way,Calvin Harris,[],2016,a5eb973f-e9f8-4fea-aa8a-8181c2436fc5,8dd98bdc-80ec-4e93-8509-2f46bafc09a7,220000,"['electronic', 'house']"
75,Shout Out to My Ex,Little Mix,[],2016,67f5daf2-e49b-4e94-a81d-20df5a3dede0,38f59974-2f4d-4bfa-b2e3-d2696de1b675,243000,[]
76,Ocean Drive,Duke Dumont,[],2016,,6060d1bb-94f8-4863-89b9-425487f2f6b2,205000,"['electronic', 'house']"
77,Dangerous Woman,Ariana Grande,[],2016,e8433d2d-4c9f-4cd4-a4cf-f4a02d85a438,f4fdbb4c-e4b7-47a0-b83b-d91bbfcfa387,236000,"['pop', 'rnb']"
78,Don't Wanna Know,Maroon 5,['Kendrick Lamar'],2016,f148bce1-3020-4dc8-883d-64d39e01e2df,0ab49580-c84f-44d4-875f-d83760ea2cfe,214000,[]
79,Hymn for the Weekend,Coldplay,[],2016,fe3914a1-320f-4ada-bbcd-4ee44b20c0a0,cc197bad-dc9c-440d-a5b5-d52ba2e14234,254000,['pop']
80,Crash,Usher,[],2016,0c25a7ad-18c8-4537-b686-e6488bf8f26b,3414d446-735a-443c-931f-10634f57e5b9,208000,[]
81,Sexual,Neiked,['Dyo {Ms D}'],2016,5bfd356c-51b0-4521-a66c-7461d455f520,45d2e2d4-a8eb-402b-9a49-2cc117232feb,188000,[]
82,The Fighter,Keith Urban,['Carrie Underwood'],2016,3a3e7ae8-ebe0-4432-8325-1f9d5431b01a,f45da029-7b00-4bf3-962c-0eeb20309cc4,181000,[]
83,Don't Be So Shy (Filatov \& Karas Remix),Imany,[],2016,,,,[]
84,Sex,Cheat Codes & Kris Kross Amsterdam,[],2016,7d348ed5-7807-439a-a203-49e3c12ed840,,228000,[]
85,Keeping Score,LDRU,['Paige IV'],2016,,,180000,[]
86,Lean On,Major Lazer & DJ Snake,['Mo'],2016,ba241e56-125e-48e6-938a-f9155fdea3ff,75be165a-ad83-4d12-bd28-f589a15c479f,147000,"['pop', 'dance', 'electronic']"
87,Never Forget You,Zara Larsson & MNEK,[],2016,f2b1a950-7feb-494f-a312-4bc64aba866e,,213000,[]
88,Dance Off,Macklemore & Ryan Lewis,"['Idris Elba', 'Anderson Paak']",2016,,97b226c8-7140-4da3-91ac-15e62e131a81,230000,[]
89,All We Know,The Chainsmokers,['Phoebe Ryan'],2016,,91a81925-92f9-4fc9-b897-93cf01226282,194000,[]
90,Girls Like,Tinie Tempah,['Zara Larsson'],2016,,3cce3d37-d44f-46a2-b1e3-cd7247d5015c,196000,[]
91,Youth,Troye Sivan,[],2016,0ac42915-c526-4d51-a2e4-b72f617f53f8,e5712ceb-c37a-4c49-a11c-ccf4e21852d4,185000,"['pop', 'indie']"
92,Black Beatles,Rae Sremmurd,['Gucci Mane'],2016,8c029824-d4f7-48e4-8578-4365827fc656,c78c3026-426b-4580-ab23-08490bb8b515,291000,"['rap', 'hip hop']"
93,Stranger,Peking Duk,['Elliphant'],2016,,a5bf304f-dce8-4482-b912-3921c23e40c8,206000,[]
94,Uptown Funk,Mark Ronson,['Bruno Mars'],2016,540ba59d-803c-46ad-8003-fb96b7832819,c3c82bdc-d9e7-4836-9746-c24ead47ca19,270000,[]
95,Ain't My Fault,Zara Larsson,[],2016,0c6b1739-c8b0-405e-84ca-68a3f3d9db5c,134e6410-6954-45d1-bd4a-0f2d2ad5471d,224000,"['pop', 'dance', 'rnb']"
96,Needed Me,Rihanna,[],2016,08311fcd-e21a-4576-8128-fe32ca4dc459,73e5e69d-3554-40d8-8516-00cb38737a1c,185000,"['rnb', 'electronic', 'hip hop']"
97,The Mack,Nevada,['Mark Morrison and Fetty Wap'],2016,ba4c46a7-2e9f-4b9c-ac71-3f508dfbfd30,a041006f-91c4-4770-b1c8-d30bb663afa3,167000,[]
98,Wild Things,Alessia Cara,[],2016,bafb5459-b965-46ba-8c1f-306f94dbd1bb,97e69730-3791-423b-9770-287261588854,188000,[]
99,Catch 22,Illy,['Anne-Marie'],2016,,,0,[]
100,Downtown,Macklemore & Ryan Lewis,"['Eric Nally', 'Melle Mel', 'Kool Moe Dee', 'Grandmaster Caz']",2016,,97b226c8-7140-4da3-91ac-15e62e131a81,294000,[]
