rank,song_title,artist,featuring_artists,year,track_mbid,artist_mbid,duration,genre
1,Blinding Lights,The Weeknd,[],2020,,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,200000,['pop']
2,Roses (Imanbek Remix),Saint Jhn,[],2020,8854f715-9170-4a99-bee0-d4a282cd6140,0f16ba6c-1874-42b9-b7a6-e060c2be454e,176000,[]
3,Don't Start Now,Dua Lipa,[],2020,6090c671-606f-4704-85c6-8a0c33763a3d,6f1a58bf-9b1b-49cf-a44a-6cefad7ae04f,183000,"['pop', 'dance']"
4,Dance Monkey,Tones and I,[],2020,,663f33f4-8e5f-4773-93ea-493a1135de9a,209000,[]
5,Rockstar,DaBaby,['Roddy Ricch'],2020,,87ae83df-6173-40cc-a0f2-bad543faa6aa,182000,[]
6,Watermelon Sugar,Harry Styles,[],2020,1ab009f2-d713-4f85-b4a3-c383c344e24a,7eb1ce54-a355-41f9-8d68-e018b096d427,174000,"['pop', 'rock']"
7,Circles,Post Malone,[],2020,0025eb0c-9832-4446-b5cd-90f7f5cca285,b1e26560-60e5-4236-bbdb-9aa5a8d5ee19,213000,['pop']
8,Before You Go,Lewis Capaldi,[],2020,,526aab94-697f-44a9-b630-41d1c0505953,215000,"['alternative', 'indie']"
9,Intentions,Justin Bieber,['Quavo'],2020,,e0140a67-e4d1-4f13-8a01-364355bee46e,212000,[]
10,Say So,Doja Cat,[],2020,40c7724e-d680-43bf-8ad5-96284b2feb98,5df62a88-cac9-490a-b62c-c7c88f4020f4,239000,"['pop', 'rap']"
11,Adore You,Harry Styles,[],2020,bf02e5a2-3f7e-4e1f-8253-b592c11befea,7eb1ce54-a355-41f9-8d68-e018b096d427,207000,"['pop', 'rock']"
12,Savage Love (Laxed - Siren Beat),Jawsh 685 & Jason Derulo,[],2020,84daa30c-4a56-4f6b-b471-f1c99d841258,,171000,[]
13,Someone You Loved,Lewis Capaldi,[],2020,,526aab94-697f-44a9-b630-41d1c0505953,182000,['pop']
14,The Box,Roddy Ricch,[],2020,9d7dabef-b1f7-4ab3-b788-085e875d4d61,5721c227-4caf-48b1-bbfc-1a4ed3276963,196000,"['rap', 'hip hop']"
15,You Should Be Sad,Halsey,[],2020,b2899b23-b8a7-478a-b063-32e014461059,3377f3bb-60fc-4403-aea9-7e800612e060,205000,[]
16,Breaking Me,Topic,['A7S'],2020,857c35d5-d5c6-4b5b-9a9c-ebc85c282c9a,a0189b66-b628-402f-8e4b-cdc710c44801,166000,[]
17,Mood,24kGoldn,['Iann Dior'],2020,,0fe5df51-ba65-4784-ba85-7d024a107a8a,140000,[]
18,Ride It,Regard,[],2020,84d7a8d9-e26e-4fae-85b0-e92498be39c8,85f11607-6ed7-4a36-af69-dcadd32ad277,159000,[]
19,WAP,Cardi B,['Megan Thee Stallion'],2020,,2f3c4d70-0462-40da-bba3-0aec5772c556,0,[]
20,Death Bed,Powfu,['Beabadoobee'],2020,,bfb7bc12-4b79-412f-8303-ad6d7c772aca,173000,[]
21,Memories,Maroon 5,[],2020,,0ab49580-c84f-44d4-875f-d83760ea2cfe,187000,"['pop', 'rock']"
22,Bad Guy,Billie Eilish,[],2020,a0fa346a-4c7c-4a16-b8ea-44af865b5323,f4abc0b5-3f7a-4eff-8f78-ac078dbce533,194000,['pop']
23,Head \& Heart,Joel Corry,['MNEK'],2020,,,,[]
24,Never Seen the Rain,Tones and I,[],2020,093c4c34-1a63-4856-8058-de802d97a09d,663f33f4-8e5f-4773-93ea-493a1135de9a,200000,[]
25,What's Poppin,Jack Harlow,[],2020,7517f009-0e77-4023-aa88-4cc57c2ef81d,134cb0bc-06fa-42f7-8078-b0c858349975,139000,[]
26,Supalonely,Benee,['Gus Dapperton'],2020,,b8cc2c1b-f62e-4a60-a9a6-5ebae2ec040b,0,[]
27,Rushing Back,Flume,['Vera Blue'],2020,,c6cf91a0-fb48-4031-a375-fd2006133c5c,284000,[]
28,Pump it Up,Endor,[],2020,cf8cb7e2-e17b-4cbf-8028-88e98d551e3a,0e889cfc-87cc-4f08-af42-cc1bb19bb8d9,153000,[]
29,Roxanne,Arizona Zervas,[],2020,d1e54f24-b31b-43a7-9c50-796080e374b2,aa4296e3-f61c-46b5-b4fa-abce5bb62ffb,165000,['rap']
30,Lose Control,Meduza & Becky Hill & Goodboys,[],2020,1caa3e7b-f641-4668-be27-2bc99cecb2f8,,168000,[]
31,Break My Heart,Dua Lipa,[],2020,ba2a214d-39b0-4b53-8b20-b2b80cf9bfab,6f1a58bf-9b1b-49cf-a44a-6cefad7ae04f,221000,"['pop', 'dance']"
32,Sunday Best,Surfaces,[],2020,,ae515b61-757e-49c2-b78b-b6534b255c83,158000,[]
33,Godzilla,Eminem,['Juice Wrld'],2020,3b1808a9-a935-46ae-add1-7485af7e67e1,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,210000,[]
34,Live in Life,The Rubens,[],2020,25f54d1e-8138-46fb-be0d-5cbb63ba0eb6,7de39798-7866-45e6-a67c-64a33d2a1995,216000,[]
35,Rain on Me,Lady Gaga & Ariana Grande,[],2020,a0eb8c91-e3ce-4fef-a9d7-3d03753c6ece,,182000,[]
36,This City,Sam Fischer,[],2020,973e2440-a512-4009-9b40-0647ca8b2970,eccf0d8a-8e38-4ba8-a13d-dc15337dafbc,195000,[]
37,Toosie Slide,Drake,[],2020,02e9fac6-2231-4c09-922f-e9d9172f81b7,9fff2f8a-21e6-47de-a2b8-7f449929d43f,247000,"['rap', 'hip hop']"
