rank,song_title,artist,featuring_artists,year,track_mbid,artist_mbid,duration,genre
1,Low,Flo Rida,['T-Pain'],2008,00ca5a41-50ab-38d4-b415-4cf928a16c0d,4593d49a-7f67-46ba-9ec0-126bd676286f,233000,[]
2,So What,Pink,[],2008,,f4d5cc07-3bc9-4836-9b15-88a08359bc63,215000,['pop']
3,Sweet About Me,Gabriella Cilmi,[],2008,,72ae6caf-4f9f-407e-8c70-8cd195df955c,202000,[]
4,Bleeding Love,Leona Lewis,[],2008,,8d552dfc-648f-401f-90de-e925013ca537,240000,"['pop', 'soul']"
5,Sex on Fire,Kings of Leon,[],2008,01dfc5b8-2481-4fea-98ad-0686610a97a3,6ffb8ea9-2370-44d8-b678-e9237bbd347b,203000,"['rock', 'alternative', 'indie']"
6,I Kissed a Girl,Katy Perry,[],2008,,122d63fc-8671-43e4-9752-34e846d62a9c,180000,"['pop', 'rock']"
7,Just Dance,Lady Gaga,"[""Colby O'Donis""]",2008,7afbf0d4-d538-4a70-8b34-364c85e24904,650e7db6-b795-4eb5-a702-5ea2fc46c848,97000,"['dance', 'pop', 'electronic']"
8,No Air,Jordin Sparks with Chris Brown,[],2008,47b8a2ac-f2ee-4acb-89f9-1aaad6d81d1b,5508631d-697f-4839-a669-06637e5bcb90,265000,[]
9,I'm Yours,Jason Mraz,[],2008,,82eb8936-7bf6-4577-8320-a2639465206d,242000,[]
10,All Summer Long,Kid Rock,[],2008,,ad0ecd8b-805e-406e-82cb-5b00c3a3a29e,297000,[]
11,Shake It,Metro Station,[],2008,,ab7ebf8c-059f-4071-93b1-dd3ae80d60b2,180000,"['dance', 'electronic', 'indie', 'alternative']"
12,Don't Stop the Music,Rihanna,[],2008,,73e5e69d-3554-40d8-8516-00cb38737a1c,193000,"['dance', 'pop', 'rnb']"
13,When I Grow Up,The Pussycat Dolls,[],2008,,1fda852b-92e9-4562-82fa-c52820a77b23,226000,"['pop', 'dance']"
14,Poker Face,Lady Gaga,[],2008,,650e7db6-b795-4eb5-a702-5ea2fc46c848,237000,"['pop', 'dance', 'electronic']"
15,4 Minutes,Madonna,['Justin Timberlake and Timbaland'],2008,8a10687c-f2b0-45f1-83c5-f0f9048445d4,79239441-bfd5-4981-a70c-55c3f15c1287,244000,[]
16,Hot N Cold,Katy Perry,[],2008,,122d63fc-8671-43e4-9752-34e846d62a9c,221000,"['pop', 'dance']"
17,Dream Catch Me,Newton Faulkner,[],2008,,ef0344c6-e24d-4fd3-be7e-c4eb9f62be2d,236000,[]
