rank,song_title,artist,featuring_artists,year,track_mbid,artist_mbid,duration,genre
81,Grillz,Nelly,"['Paul Wall', 'Ali', 'Gipp']",2006,e6fcc050-5f6f-3695-8391-d553b1e8065f,811900b2-68fc-4d41-8bad-69b7a1f4d628,273000,[]
82,Thunder in My Heart Again,Meck,['Leo Sayer'],2006,5e159644-1402-41e4-9f75-e828f08abf20,168fda76-3c91-48b8-b23d-9042b621f34a,187000,[]
83,I'm Not Missing You,Stacie Orrico,[],2006,0d664624-711f-4870-8a5f-7f3f4de4ba6f,eda489f6-afa5-46b0-a4f5-ad42e735dcad,222000,[]
84,You Give Me Something,James Morrison,[],2006,,88a8d8a9-7c9b-4f7b-8700-7f0f7a503688,213000,[]
85,These Boots Are Made for Walkin',Jessica Simpson,[],2006,c5709326-44c5-3306-8cd6-6499426bc51a,fe37acd4-893c-4b2c-8ad2-7fd394280354,221000,[]
86,Miss Murder,AFI,[],2006,320ab068-f72c-4b6b-9bff-c6efc34657d4,1c3919b2-43ca-4a4a-935d-9d50135ec0ef,206000,"['rock', 'punk', 'alternative', 'emo']"
87,Confessions of a Broken Heart (Daughter to Father),Lindsay Lohan,[],2006,1ae5c2e9-d32c-428d-bf2f-bf5665d6e928,63b43c69-b822-4268-bdad-bcde12531f50,220000,[]
88,Ugly,Sugababes,[],2006,78def9e9-6993-4aa6-a72e-bc6f310c10de,dfa715ac-b536-44df-af43-570d3ea3edec,183000,[]
89,Don't Forget About Us,Mariah Carey,[],2006,06fa5b5e-70b7-3855-97e3-0cc661902e54,494e8d09-f85b-4543-892f-a5096aed1cd4,233000,[]
90,Beat of My Heart,Hilary Duff,[],2006,407d81cf-9385-4da0-8ad5-6182625a8e13,bfaf9b70-d1fd-4d3e-b730-3e67e6f8f9bb,189000,[]
91,Listen to Your Heart,DHT,['Edmee'],2006,4ead85f3-5792-3478-8c8b-d2d3e28478aa,,230000,[]
92,Come to Me,P. Diddy,['Nicole Scherzinger'],2006,cbfd024e-d2b9-3449-aec8-31b20e05d2a2,,0,[]
93,Yo (Excuse Me Miss),Chris Brown,[],2006,0099207f-df9a-32a6-a29b-89a7cc61c551,c234fa42-e6a6-443e-937e-2f4b073538a3,228000,"['rnb', 'soul', 'pop']"
94,We Are the Champions (Ding a Dang Dong),Crazy Frog,[],2006,a33d8c91-a985-474e-b5cf-4eb952c4d6a4,3df914b9-e0bc-493c-875a-c412f84ecdad,178000,[]
95,Breaking Free,"Cast of ""High School Musical\",[],2006,,,,[]
96,Not Ready to Make Nice,Dixie Chicks,[],2006,00862cfc-a41f-3135-b2a2-005de6c9a9ef,,232000,[]
97,But it's Better if You Do,Panic! at the Disco,[],2006,2942e009-166a-30d2-9f60-eba2430640ab,b9472588-93f3-4922-a1a2-74082cdf9ce8,207000,"['rock', 'alternative', 'emo', 'indie']"
98,Deja Vu,Beyonce,['Jay-Z'],2006,4d1c9a06-37ee-426d-b053-5ed9d818850f,859d0860-d480-4efd-970c-c05d5f1776b8,242000,[]
99,Savin' Me,Nickelback,[],2006,04cd7379-f9e3-44f9-8540-50cdaddbdf7c,bc710bcf-8815-42cf-bad2-3f1d12246aeb,219000,[]
100,All I Hear,Kate Alexa,[],2006,,0f14f208-7b30-40e5-81b0-f01dfbf77f85,0,[]
