rank,song_title,artist,featuring_artists,year,track_mbid,artist_mbid,duration,genre
18,"Good Luck, Babe!",Chappell Roan,[],2024,9d97dc85-01e2-400e-8a3f-40cd4790de59,56a55378-f155-48de-80a5-d80104221267,218000,['pop']
19,Saturn,SZA,[],2024,9b6b096f-36d8-4297-b181-ea501c4b41a2,272989c8-5535-492d-a25c-9f58803e027f,186000,[]
20,Snooze,SZA,[],2024,b2c0cffe-2a6a-4d5c-aeb7-404237469c9e,272989c8-5535-492d-a25c-9f58803e027f,201000,['rnb']
21,Paint the Town Red,Doja Cat,[],2024,b9e20829-1d09-456a-b649-3138e305d9ca,5df62a88-cac9-490a-b62c-c7c88f4020f4,231000,"['pop', 'rnb', 'rap']"
22,Fortnight,Taylor Swift,['Post Malone'],2024,839f1db4-5c6f-4b18-9d0e-b492b9131ce7,20244d07-534f-4eff-b4d4-930878889970,229000,[]
23,Fast Car,Luke Combs,[],2024,27a100f9-583c-4947-a826-fc6d70283764,c20ee61f-071f-4e65-9c81-45ee931a54ce,265000,[]
24,Water,Tyla,[],2024,523f406f-1056-4724-9d5e-37949e8e6158,2bf761c6-4bcf-4cfc-a388-8fcb2eea8cc8,200000,['rnb']
25,Feather,Sabrina Carpenter,[],2024,99ebdae8-1057-4dff-a134-0652cf51f62b,1882fe91-cdd9-49c9-9956-8e06a3810bd4,185000,"['pop', 'dance']"
26,We Can't Be Friends (Wait for Your Love),Ariana Grande,[],2024,b6587011-5a7c-4664-82ad-7a6368f4bd99,f4fdbb4c-e4b7-47a0-b83b-d91bbfcfa387,229000,['pop']
27,Austin,Dasha,[],2024,dbf5be27-9890-4328-a5fe-b359ae882299,4068caf6-2491-48b7-bdae-6dad7c3a85b7,171000,[]
28,Last Night,Morgan Wallen,[],2024,62ca86de-7204-4b12-bc2a-94a4ad39a027,2077273e-eaa1-4f49-903c-f286ededecb9,161000,"['country', 'pop']"
29,Cowgirls,Morgan Wallen,['Ernest'],2024,,,0,[]
30,Pink Skies,Zach Bryan,[],2024,,51e90731-08c0-4f60-89b6-5b78e5844de8,194000,[]
31,Thinkin' Bout Me,Morgan Wallen,[],2024,70b25bff-ce3d-49c5-859f-70113d12e51a,2077273e-eaa1-4f49-903c-f286ededecb9,174000,[]
32,Texas Hold 'Em,Beyoncé,[],2024,16cc84ea-9416-4cd4-8b3b-88097e577ba5,859d0860-d480-4efd-970c-c05d5f1776b8,233000,"['country', 'pop']"
33,Is It Over Now?,Taylor Swift,[],2024,c7acaecd-e8b4-476d-b364-fc87f4b910dd,20244d07-534f-4eff-b4d4-930878889970,229000,[]
34,Miles on It,Marshmello and Kane Brown,[],2024,,,0,[]
35,I Can Do It with a Broken Heart,Taylor Swift,[],2024,940a2ac0-be80-4b48-a6cc-d1ac04a7d448,20244d07-534f-4eff-b4d4-930878889970,218000,['pop']
36,Wild Ones,Jessie Murph and Jelly Roll,[],2024,,,0,[]
37,Ain't No Love in Oklahoma,Luke Combs,[],2024,3e00e410-6f74-4c5f-bbaf-33b66f5efaf6,c20ee61f-071f-4e65-9c81-45ee931a54ce,210000,[]
38,Carnival,¥$ (Kanye West and Ty Dolla Sign),['Rich the Kid and Playboi Carti'],2024,,,,[]
39,Houdini,Eminem,[],2024,7bf0cb56-212f-4fdb-b68c-04d3059d68c7,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,227000,"['hip hop', 'rap']"
40,Wanna Be,GloRilla and Megan Thee Stallion,[],2024,,,0,[]
41,Slow It Down,Benson Boone,[],2024,862d3bd7-e035-4e56-9817-7e87fb283706,62b914a7-d775-4bb4-bb5e-d46e7df115b5,161000,['pop']
42,Redrum,21 Savage,[],2024,4ff9e97b-f326-440a-a820-943b68f1d938,37b2cb82-ef79-4d46-a184-a549450aa231,271000,['rap']
43,Houdini,Dua Lipa,[],2024,c23803fb-b260-419a-b3a9-f2d1d30b6581,6f1a58bf-9b1b-49cf-a44a-6cefad7ae04f,185000,['pop']
44,Yeah Glo!,GloRilla,[],2024,fbf0b4d0-4443-4402-9346-f5b78df585ca,2a7ef045-ca10-4cb5-8fe9-1f5d38e84bc2,142000,"['rap', 'hip hop']"
45,Rich Baby Daddy,Drake,['Sexyy Red and SZA'],2024,,,0,[]
46,What Was I Made For?,Billie Eilish,[],2024,74c2e388-4e59-4ed1-8c97-f3fd3317323d,f4abc0b5-3f7a-4eff-8f78-ac078dbce533,222000,[]
47,End of Beginning,Djo,[],2024,74f3b043-c0b4-4590-8c10-bfc4e3a06fef,83cedfd0-a118-48eb-ad71-72f4c2f95fd2,159000,"['indie', 'pop']"
48,Lunch,Billie Eilish,[],2024,13f11191-f67a-4f35-8b58-62410b13d6cb,f4abc0b5-3f7a-4eff-8f78-ac078dbce533,179000,['pop']
49,Never Lose Me,Flo Milli,[],2024,c9447e79-e983-40ed-aaf2-b3a3da201e43,21dab5d7-3bda-4f72-a054-6379729dcb62,125000,"['rap', 'rnb']"
50,Lies Lies Lies,Morgan Wallen,[],2024,df6aa699-8210-420e-b1be-352a3d8ecf37,2077273e-eaa1-4f49-903c-f286ededecb9,116000,[]
51,Type Shit,Future & Metro Boomin & Travis Scott & and Playboi Carti,[],2024,,,,[]
52,Gata Only,FloyyMenor and Cris MJ,[],2024,,,0,[]
53,Hot to Go!,Chappell Roan,[],2024,e619cd9d-ee35-4e37-8ee1-51b992ab95d7,56a55378-f155-48de-80a5-d80104221267,185000,['pop']
54,All I Want for Christmas Is You,Mariah Carey,[],2024,a6fab057-cf3a-4456-950e-d3edaf219326,494e8d09-f85b-4543-892f-a5096aed1cd4,241000,[]
55,Get It Sexyy,Sexyy Red,[],2024,92a394e2-64e9-4093-912f-d5a51d7a3050,0953d634-b964-4f2a-b862-8de475aeaf47,148000,"['hip hop', 'rap']"
56,Made for Me,Muni Long,[],2024,6ef644b4-6ee5-4a66-9e5a-3ef754727a5b,66acfbaf-a28e-49c1-aeff-ef92e4358d90,188000,[]
57,Vampire,Olivia Rodrigo,[],2024,16f67c81-6481-4713-9b00-7003947d8b49,6925db17-f35e-42f3-a4eb-84ee6bf5d4b0,222000,['pop']
58,Whatever She Wants,Bryson Tiller,[],2024,c4a63063-642d-462c-b4d4-928300a3d006,d8fd8d9b-473b-4f06-83c8-869b1bb9de89,161000,[]
59,Rockin' Around the Christmas Tree,Brenda Lee,[],2024,dd46a542-d591-482e-af35-12268a76f32d,6ca4886a-8f77-4133-b404-46fb3908e24a,127000,[]
60,Pretty Little Poison,Warren Zeiders,[],2024,e508a8c5-1a53-4c8a-b421-1a1986dedcd1,6d9e7506-8b53-4dd8-992a-512b18f3b6ba,218000,[]
61,First Person Shooter,Drake,['J. Cole'],2024,,9fff2f8a-21e6-47de-a2b8-7f449929d43f,247000,[]
62,Die with a Smile,Lady Gaga and Bruno Mars,[],2024,,,0,[]
63,I Like the Way You Kiss Me,Artemas,[],2024,5a5670fc-f5b8-4d2c-8dd3-3412bdd09721,0211be88-dc0f-4002-a1de-4001bb359d51,143000,"['rock', 'indie']"
64,Need a Favor,Jelly Roll,[],2024,,ab5a7a60-1b71-4e5b-b622-e0ae2ce84c32,194000,[]
65,Save Me,Jelly Roll,['Lainey Wilson'],2024,0762ea49-0927-4ef7-b524-08651149da1a,ab5a7a60-1b71-4e5b-b622-e0ae2ce84c32,240000,[]
66,Euphoria,Kendrick Lamar,[],2024,853abc60-4255-484a-b2ee-6b368774ca16,381086ea-f511-4aba-bdf9-71c753dc5077,383000,[]
67,Truck Bed,Hardy,[],2024,544ace75-89a2-4c0d-9c8b-7d6820b1a84f,f4fe9be1-8e34-47c8-bf16-33d1a94a235b,167000,[]
68,Jingle Bell Rock,Bobby Helms,[],2024,b2b055a6-4949-33ec-a268-5c3e2e63e5d2,502b3244-0f7d-470c-99e9-b17fe6bcaabf,131000,[]
69,Flowers,Miley Cyrus,[],2024,baecb366-aa92-4685-a4a3-56c6e573b679,7e9bd05a-117f-4cce-87bc-e011527a8b18,200000,['pop']
70,Where the Wild Things Are,Luke Combs,[],2024,8ccde464-3d42-4c97-8a1b-8a049fcd3fe8,c20ee61f-071f-4e65-9c81-45ee931a54ce,239000,[]
71,Everybody,Nicki Minaj,['Lil Uzi Vert'],2024,bc6b8664-05be-45da-8d9e-20a31fca82c1,1036b808-f58c-4a3e-b461-a2c4492ecf1b,177000,[]
72,La Diabla,Xavi,[],2024,8b927564-c440-4aa4-8aed-8672c533d41b,59dfb6aa-2f42-499b-a982-914f6e9a30a5,172000,[]
73,Stargazing,Myles Smith,[],2024,ff052782-9fc5-4cf8-9f02-14c77c73f880,73d2a9d4-de5d-4bcd-9acb-ddf67dfd71ac,171000,[]
74,Last Christmas,Wham!,[],2024,b7c17cf1-15cb-446b-9194-6bcdd5e9041a,d570bb31-b9ca-45a4-a2d9-11b186d9c159,264000,['pop']
75,I Am Not Okay,Jelly Roll,[],2024,ba655ae8-c4af-4dd0-931e-5facae4e0939,ab5a7a60-1b71-4e5b-b622-e0ae2ce84c32,198000,[]
76,Pour Me a Drink,Post Malone,['Blake Shelton'],2024,,,0,[]
77,White Horse,Chris Stapleton,[],2024,4ad55053-9251-48ed-929b-f150a26deab9,d996d607-52e4-40c7-b369-211653df6d18,267000,[]
78,Lil Boo Thang,Paul Russell,[],2024,64f6cca5-363a-4471-b89b-48c74f0a70de,6d4bd547-099a-4cb4-936e-95c8aeecd073,114000,[]
79,Good Good,Usher & Summer Walker and 21 Savage,[],2024,,,,[]
80,Act II: Date @ 8,4Batz and Drake,[],2024,,,,[]
81,High Road,Koe Wetzel,['Jessie Murph'],2024,5a297d25-55b3-42d7-8f01-25fd1c6ef429,cf59723d-febb-4481-9b9b-3cb2c7f2a7e6,179000,[]
82,Monaco,Bad Bunny,[],2024,bdf37074-4076-4063-bf56-2f64f407b1c1,89aa5ecb-59ad-46f5-b3eb-2d424e941f19,267000,['rap']
83,IDGAF,Drake,['Yeat'],2024,,,0,[]
84,Burn It Down,Parker McCollum,[],2024,,ba67b7da-cca7-4c3f-ba19-05349f0f7d97,233000,[]
85,FukUMean,Gunna,[],2024,066675bf-4291-4f41-a2ba-8bd798328bc9,100b8734-f4f0-4536-9960-47f7c59d1b4c,125000,"['hip hop', 'rap', 'jazz', 'funk']"
86,Taste,Sabrina Carpenter,[],2024,aa249f0d-faf3-4535-9efb-d9ac78743464,1882fe91-cdd9-49c9-9956-8e06a3810bd4,157000,['pop']
87,Where It Ends,Bailey Zimmerman,[],2024,218d44ed-78fd-4686-a8e8-355595db8235,20543896-ec2c-48c4-b6b2-507c6cbe9918,179000,[]
88,FTCU,Nicki Minaj,[],2024,75c3914c-b4f6-4636-88ae-2acc6f0e381f,1036b808-f58c-4a3e-b461-a2c4492ecf1b,145000,[]
89,Wildflower,Billie Eilish,[],2024,5afa33bb-83f6-42c6-b789-8bfa34c48b50,f4abc0b5-3f7a-4eff-8f78-ac078dbce533,261000,['pop']
90,World on Fire,Nate Smith,[],2024,319f7c3a-0b05-449e-bad1-a888706360fc,5ecf10f3-1dbe-4aa8-8dca-d5afb8b959f2,185000,[]
91,On My Mama,Victoria Monét,[],2024,647572ff-9818-4ecd-a077-efa121755573,28d83274-26ab-4a6a-b9ff-340f4784e7dd,184000,[]
92,"Yes, And?",Ariana Grande,[],2024,9fcf7908-78c7-4787-a218-969830ee7dfb,f4fdbb4c-e4b7-47a0-b83b-d91bbfcfa387,214000,"['house', 'pop', 'dance']"
93,Exes,Tate McRae,[],2024,3a63ae2e-a153-4b58-8c83-ca0cd2fbb232,f9133869-f87c-459c-9aa7-2f176cda7e06,159000,['pop']
94,A Holly Jolly Christmas,Burl Ives,[],2024,,086c1936-9eaa-4091-b140-ad33a51a3b71,133000,[]
95,Wind Up Missin' You,Tucker Wetmore,[],2024,8045a1a8-f17d-4d5a-a09d-f65020871611,bac63106-16c3-4a31-80a4-d269ec27ab96,166000,[]
96,Bulletproof,Nate Smith,[],2024,,5ecf10f3-1dbe-4aa8-8dca-d5afb8b959f2,183000,[]
97,Fe!n,Travis Scott,['Playboi Carti'],2024,6eb296ce-9452-4abe-abb4-ea4dc541673f,e4a51f17-a57b-47b1-b37b-f552d0f8e9e6,191000,[]
98,The Painter,Cody Johnson,[],2024,028861a6-6b01-471f-b81c-68c296285ef7,faabeed5-3dd0-4be5-aec5-e6486e68db2f,211000,[]
99,Down Bad,Taylor Swift,[],2024,3bdc0830-9f84-4e10-82e7-a6fd6d0d4ebc,20244d07-534f-4eff-b4d4-930878889970,261000,['pop']
100,Dance the Night,Dua Lipa,[],2024,33cb99cc-ff23-4e84-95c1-60b617827cb1,6f1a58bf-9b1b-49cf-a44a-6cefad7ae04f,176000,[]
