rank,song_title,artist,featuring_artists,year,track_mbid,artist_mbid,duration,genre
16,Where the Party At,Jagged Edge & Nelly,[],2001,cc1e71a5-6d27-4a8f-85a9-d86c51d0e031,8b4d99eb-7a54-4648-b299-8e1564d11385,235000,[]
17,Angel,Shaggy & Rayvon,[],2001,47f28fad-5d40-4452-8074-529707e0d863,,235000,[]
18,Ride wit Me,Nelly & City Spud,[],2001,7888c132-9e22-4116-824c-9f8dfa78e63c,,291000,[]
19,Follow Me,Uncle Kracker,[],2001,,1a02e1e4-000e-46fa-83de-f3a36674e4fc,215000,[]
20,Peaches & Cream,112,[],2001,cb4b82f4-5f42-4222-8462-688a6d2f66cc,9132d515-dc0e-4494-85ae-20f06eed14f9,190000,[]
21,Drive,Incubus,[],2001,,e3e0abcd-7671-4482-a9d8-462f5acc9be5,233000,"['rock', 'alternative', 'indie']"
22,What Would You Do?,City High,[],2001,891087f2-5e2d-4d16-bdbd-a77ac7873b84,3fd61726-7d1c-4bdd-92c9-ac82c3a7aab3,176000,[]
23,Survivor,Destiny's Child,[],2001,0127eb15-dc54-4030-9b0e-af1e10e6960c,,241000,[]
24,Lady Marmalade,Christina Aguilera & Lil' Kim & Mýa & Pink,[],2001,,,0,[]
25,Ms. Jackson,Outkast,[],2001,82b8d2a4-d4fa-4dfa-9680-4961b618e818,73fdb566-a9b1-494c-9f32-51768ec9fd27,272000,"['rap', 'hip hop']"
26,Love Don't Cost a Thing,Jennifer Lopez,[],2001,7e4623ee-d9fc-442b-9df5-01e098e3ed8f,f0602f55-1770-483d-89bd-4bae0d0ac086,222000,[]
27,The Way You Love Me,Faith Hill,[],2001,9b3251e0-6142-4e59-a6db-cada24c6c75f,406552d4-5ba1-4226-b7c0-367bc50fc767,181000,[]
28,He Loves U Not,Dream,[],2001,52fe4a57-8fa7-3f64-a09b-dac6c7f35bc0,52aaceb8-6053-4130-ad98-1968be62e2c2,227000,[]
29,Butterfly,Crazy Town,[],2001,,8996b655-fbad-4018-b430-1bd8fab43235,216000,"['rock', 'alternative']"
30,Put It on Me,Ja Rule & Lil' Mo & Vita,[],2001,,,0,[]
31,Family Affair,Mary J. Blige,[],2001,,db76c5ca-d555-4f09-b1db-baa1b713d875,267000,"['rnb', 'soul']"
32,I Hope You Dance,Lee Ann Womack,[],2001,aadd8bc5-9c16-4b45-ac8d-806e46cff42e,16c5bb7a-35b7-418d-880e-7ed3399f1b40,294000,[]
33,South Side,Moby & Gwen Stefani,[],2001,02af25ef-9ce0-49d8-9b88-06d6f0290d6c,8970d868-0723-483b-a75b-51088913d3d4,229000,[]
34,Don't Tell Me,Madonna,[],2001,1880c9a8-5dc5-4478-8be8-28a9e3cf5f9b,79239441-bfd5-4981-a70c-55c3f15c1287,280000,[]
35,Get Ur Freak On,Missy Elliott,[],2001,9a953489-ba59-3e1a-bebe-c0a04794f10c,a0b8cb9e-7532-45fe-a74c-30e7c4009a39,236000,[]
36,Crazy,K-Ci & JoJo,[],2001,b28b3a8a-e4e3-45dc-ad85-eae69cbe054f,,262000,[]
37,Fill Me In,Craig David,[],2001,44c54ec8-d711-4355-a64f-d4c1cce14759,89e39f67-65cc-4f90-b145-b1b56c209f8a,231000,[]
38,Someone to Call My Lover,Janet Jackson,[],2001,e09d6144-2234-4f0f-acd3-1ab757f12a47,6be2828f-6c0d-4059-99d4-fa18acf1a296,254000,"['pop', 'rnb', 'dance']"
39,With Arms Wide Open,Creed,[],2001,7b27661d-72a8-39ef-807b-569de23d0e73,4b1a830b-0a1f-42e5-b8d5-1d6743912e99,275000,"['rock', 'alternative']"
40,Case of the Ex (Whatcha Gonna Do),Mýa,[],2001,08d4bdaf-f543-4025-afd3-2475214279f5,7c5e39c3-7645-4e37-968d-a4e45cd38c5d,236000,[]
41,All or Nothing,O-Town,[],2001,4d687a1a-cd40-46d0-97ee-2a25c7bbe7fa,,238000,[]
42,Bootylicious,Destiny's Child,[],2001,,,208000,[]
43,I'm Like a Bird,Nelly Furtado,[],2001,,13655113-cd16-4b43-9dca-cadbbf26ee05,243000,"['pop', 'folk']"
44,Kryptonite,3 Doors Down,[],2001,,2386cd66-e923-4e8e-bf14-2eebe2e9b973,234000,"['rock', 'alternative']"
45,Fiesta,R. Kelly & Jay-Z,[],2001,,,0,[]
46,When It's Over,Sugar Ray,[],2001,7dcf4ff5-9d83-49d2-87a0-91b5fbc6dcc1,9968756b-d504-4c90-a184-776ba1dd32ea,219000,[]
47,Jaded,Aerosmith,[],2001,8402830f-507f-4940-b503-e07d6252f8fb,3d2b98e5-556f-4451-a3ff-c50ea18d57cb,215000,[]
48,Promise,Jagged Edge,[],2001,c9d5650a-12ea-49eb-b8d1-7d1539755b2a,8b4d99eb-7a54-4648-b299-8e1564d11385,247000,[]
49,Missing You,Case,[],2001,a6cd67d4-7b51-432a-a28c-5bd23a28625a,67f911f6-dbf7-4ad9-a2ed-82484a1f9902,271000,[]
50,Differences,Ginuwine,[],2001,661d78fa-3cf2-4795-a159-01474c3e7888,9e5fd95d-c0c1-412c-be11-06e7fbe99556,267000,[]
51,This I Promise You,NSYNC,[],2001,970f3c43-257d-4aaf-aa02-07ce4ba833f1,603ba565-3967-4be1-931e-9cb945394e86,284000,[]
52,Izzo (H.O.V.A.),Jay-Z,[],2001,02aeae3f-3511-4fe7-8d3a-e59ecdc56ee6,,240000,[]
53,Superwoman Pt. II,Lil' Mo & Fabolous,[],2001,,,0,[]
54,Crazy for This Girl,Evan and Jaron,[],2001,022c2fd0-f68a-3803-bde3-236c35d8378b,baa5f18e-3a37-4720-bb44-bc157adb139d,202000,[]
55,Nobody Wants to Be Lonely,Ricky Martin & Christina Aguilera,[],2001,b1cd8fb5-146b-4b33-b40b-760213e056d0,b202beb7-99bd-47e7-8b72-195c8d72ebdd,251000,[]
56,I Just Wanna Love U (Give It 2 Me),Jay-Z,[],2001,72b72698-d23e-3e1f-8d3d-5a5babeb0aa5,,228000,[]
57,One Minute Man,Missy Elliott & Ludacris,[],2001,,a0b8cb9e-7532-45fe-a74c-30e7c4009a39,0,[]
58,Danger (Been So Long),Mystikal & Nivea,[],2001,facfc249-8901-4a92-8060-b9968112c3c3,,213000,[]
59,Only Time,Enya,[],2001,6b23b936-a838-3601-bd36-5a16fca2642c,4967c0a1-b9f3-465e-8440-4598fd9fc33c,215000,[]
60,I Do!!,Toya,[],2001,608279b8-7704-4091-bde6-197244bdbe6c,58ae2f3b-49de-493a-b462-5a20f24e54a1,215000,[]
61,Never Had a Dream Come True,S Club 7,[],2001,0461e7f5-04cd-322f-99c7-27098f28dcef,,240000,[]
62,Stranger in My House,Tamia,[],2001,,2de9f057-67d8-429d-b899-759be13131a9,369000,[]
63,Irresistible,Jessica Simpson,[],2001,73e4287e-07f4-316b-a1dd-102cdb60a1d8,fe37acd4-893c-4b2c-8ad2-7fd394280354,195000,[]
64,Heard It All Before,Sunshine Anderson,[],2001,b890844b-4c6e-419b-a9f0-090f69ec307b,73a2621e-e612-4ee9-a4fe-87fa29d6461a,292000,[]
65,The Space Between,Dave Matthews Band,[],2001,0351a508-08ac-4f66-950d-b5eb1d96c7b3,07e748f1-075e-428d-85dc-ce3be434e906,241000,[]
66,There You'll Be,Faith Hill,[],2001,887727c5-6597-4b59-b3bc-8cfd876127ea,406552d4-5ba1-4226-b7c0-367bc50fc767,220000,[]
67,Love,Musiq Soulchild,[],2001,0329ba2d-955d-3a1a-b6a7-9467e06a0c8c,,303000,[]
68,It's Over Now,112,[],2001,,9132d515-dc0e-4494-85ae-20f06eed14f9,244000,[]
69,No More (Baby I'ma Do Right),3LW,[],2001,38c619c2-32f4-4823-bb34-79e4d1fe6ac1,fc9d0b71-d338-43bc-b2b1-f3f6d8f75b99,263000,[]
70,Turn Off the Light,Nelly Furtado,[],2001,,13655113-cd16-4b43-9dca-cadbbf26ee05,276000,[]
71,Ain't Nothing 'bout You,Brooks & Dunn,[],2001,377e0437-8928-3f54-bb58-4a049c1bd093,f30118c5-f783-4969-8427-f3c096378267,217000,[]
72,Play,Jennifer Lopez,[],2001,6816bda9-54b8-4c16-ab69-05287b510ce5,f0602f55-1770-483d-89bd-4bae0d0ac086,279000,[]
73,I'm Already There,Lonestar,[],2001,5bdaad7e-e41e-480c-ab7c-428d5fb4a3b5,407592bd-6b6e-4803-80fd-f17e59446734,253000,[]
74,My Baby,Lil' Romeo,[],2001,,,221000,[]
75,Beautiful Day,U2,[],2001,,a3cb23fc-acd3-4ce0-8f36-1e5aa6a18432,249000,[]
76,Austin,Blake Shelton,[],2001,cbd9ca31-1132-450d-99f6-00db77e09388,2ad66473-ccb3-41d2-8756-b56680cdfe62,230000,[]
77,Southern Hospitality,Ludacris,[],2001,1fc97c0a-622f-39a6-b88d-08167e0006fb,0638ba22-040f-438d-83a5-9b670c4adaf5,71000,[]
78,Grown Men Don't Cry,Tim McGraw,[],2001,1bb7912e-e9e0-486a-aeb1-c79df6f1af93,7e5cfc9a-e9e1-46f1-b81a-861b12049488,238000,[]
79,Livin' It Up,Ja Rule & Case,[],2001,019173b1-93f4-3db9-abe7-cfb626adbb38,,257000,[]
80,Loverboy,Mariah Carey & Cameo,[],2001,1d0ed889-24f5-4140-a3cd-d140745a53f1,494e8d09-f85b-4543-892f-a5096aed1cd4,232000,[]
81,Contagious,The Isley Brothers & R. Kelly & Chanté Moore,[],2001,,,,[]
82,Who I Am,Jessica Andrews,[],2001,6ea530c0-ffaf-43f9-9081-c3ee93979b98,7fe3dca3-d04b-469a-9825-19dffae80ecd,255000,[]
83,Music,Erick Sermon & Marvin Gaye,[],2001,ae7c328b-a6b7-3773-8256-6f3ddf14705e,7fdb6168-64a8-4b5a-9a6a-e39803e4aec1,224000,[]
84,I Wanna Be Bad,Willa Ford,[],2001,,21f9b879-fb07-40b2-b79d-da8e23b43830,184000,[]
85,Don't Happen Twice,Kenny Chesney,[],2001,1a6390ae-6385-3dde-bc5e-700a636567b4,5dca4d22-d6c8-4e70-8ca1-4543e43353c7,202000,[]
86,One More Day,Diamond Rio,[],2001,71a99dd3-f401-4376-9498-0694f35944cb,d1da3f8d-3b16-468f-a1b2-9a8d9b138bc6,216000,[]
87,I Wish,R. Kelly,[],2001,02fea637-89c1-4215-9ee1-c4c27b5fd389,c2d25856-a09a-4d15-b404-77dd19c19e63,316000,[]
88,It's a Great Day to Be Alive,Travis Tritt,[],2001,1a32770e-3169-4c93-8715-fdaea38cd22a,615caab0-9cc2-4c24-9667-f46894be726e,242000,[]
89,I'm a Thug,Trick Daddy,[],2001,0f66f13e-2b15-410f-977f-d15b052b87d3,8efb78e6-9401-4f54-902b-57e9c3b54e64,254000,[]
90,Here's to the Night,Eve 6,[],2001,101b7068-dbd6-3265-ab0f-b5f013f4ae55,,249000,[]
91,You Shouldn't Kiss Me Like This,Toby Keith,[],2001,,2f951906-5629-4fef-a260-5033151c162a,219000,[]
92,Get Over Yourself,Eden's Crush,[],2001,0197783a-e2a1-3b3b-87dd-f0b5d509cb32,,177000,[]
93,Dance with Me,Debelah Morgan,[],2001,,d9ea1d27-8971-4fae-94ca-a557deb8e2b5,220000,[]
94,"So Fresh, So Clean",Outkast,[],2001,42b451dd-38c6-4076-bca9-a3f07f4d2327,73fdb566-a9b1-494c-9f32-51768ec9fd27,244000,"['rap', 'hip hop', 'funk']"
95,E.I.,Nelly,[],2001,17dbbbb4-a1b7-3fd3-a773-3dac2def47bb,811900b2-68fc-4d41-8bad-69b7a1f4d628,88000,[]
96,Be Like That,3 Doors Down,[],2001,1e7a3b6f-c3a4-458e-a962-f1e7de2babc6,2386cd66-e923-4e8e-bf14-2eebe2e9b973,265000,[]
97,Most Girls,Pink,[],2001,b365c7d8-ca72-4e92-a7f0-c8e6b6b92fdc,9c6158ed-53d0-4094-b424-b641c5cab36d,250000,[]
98,Oochie Wally,QB Finest & Nas & Bravehearts,[],2001,,,0,[]
99,Hero,Enrique Iglesias,[],2001,02a88fe9-dc4c-3d3b-a0c5-66680b725b96,35f866dc-c061-48ba-8157-cf2e0eac4857,264000,[]
100,Hemorrhage (In My Hands),Fuel,[],2001,09340368-b7a3-4f1b-ad3f-5cf4836365d0,2a5a3b60-d468-4b62-a28f-9c410ad3f71d,237000,"['rock', 'alternative']"
