rank,song_title,artist,featuring_artists,year,track_mbid,artist_mbid,duration,genre
27,It's Gonna Be Me,'N Sync,[],2000,0a4ba1cc-28e4-4d85-9d59-1d93ec3e2557,603ba565-3967-4be1-931e-9cb945394e86,192000,"['pop', 'dance']"
28,That's the Way It Is,Celine Dion,[],2000,94441302-ec48-43cb-894e-359772bbf001,847e8a0c-cc20-4213-9e16-975515c2a926,241000,[]
29,Country Grammar (Hot Shit),Nelly,[],2000,a47abb3d-e540-4c96-b37e-8fdf5854780a,811900b2-68fc-4d41-8bad-69b7a1f4d628,287000,[]
30,Bring It All to Me,Blaque,[],2000,3c4a8212-1201-438a-89b4-32f9563f620d,e2137e49-1cfa-4321-8dca-aef01cb8101e,218000,[]
31,Show Me the Meaning of Being Lonely,Backstreet Boys,[],2000,,2f569e60-0a1b-4fb9-95a4-3dc1525d1aad,234000,[]
32,Hot Boyz,Missy Elliott & Nas & Eve & Q-Tip,[],2000,,,0,[]
33,Back Here,BBMak,[],2000,0075c7f3-b8a3-4503-be2d-b1ae07ad1055,0662fa9d-73b0-4f71-9576-c963a5a14f66,219000,[]
34,It Feels So Good,Sonique,[],2000,4ab5834d-f1af-4631-b70d-5d12b00200b9,e8b37da4-6cb2-4641-ab53-da42f02fbdfb,237000,[]
35,Absolutely (Story of a Girl),Nine Days,[],2000,06baf9d4-beeb-4be9-8a7f-bef099c4e0c0,c30dfb44-768a-487b-af9c-c942682aa023,182000,[]
36,With Arms Wide Open,Creed,[],2000,7b27661d-72a8-39ef-807b-569de23d0e73,4b1a830b-0a1f-42e5-b8d5-1d6743912e99,275000,"['rock', 'alternative']"
37,Be with You,Enrique Iglesias,[],2000,bad75b9e-593d-4ee8-b852-23e22db047c3,35f866dc-c061-48ba-8157-cf2e0eac4857,218000,[]
38,Come On Over Baby (All I Want Is You),Christina Aguilera,[],2000,8919eed1-be7d-43a5-8f41-18b782105791,b202beb7-99bd-47e7-8b72-195c8d72ebdd,209000,[]
39,No More,Ruff Endz,[],2000,06056f11-3955-4288-8dad-2d8f012160d8,ab9b26bf-7a4e-4abb-ba2e-14a51e89cdb0,239000,[]
40,All the Small Things,Blink 182,[],2000,5ef82901-cbc9-48f8-9008-1dc438e15222,,172000,"['punk', 'rock']"
41,The Way You Love Me,Faith Hill,[],2000,9b3251e0-6142-4e59-a6db-cada24c6c75f,406552d4-5ba1-4226-b7c0-367bc50fc767,181000,[]
42,I Turn to You,Christina Aguilera,[],2000,beed88ae-4afd-48e9-9e86-017fe5740aef,b202beb7-99bd-47e7-8b72-195c8d72ebdd,273000,[]
43,Never Let You Go,Third Eye Blind,[],2000,5e6f2868-d7ee-43ed-9454-d20e913d1f40,92a42e82-b36f-4308-82c1-68bad2e03c89,236000,[]
44,I Need You,LeAnn Rimes,[],2000,2b6721b9-36cb-44eb-8f54-11e88a384df8,9092d8e1-9b38-4372-a96d-000b8561a8bc,228000,[]
45,Thank God I Found You,Mariah Carey & Joe & 98 Degrees,[],2000,13554c8f-3696-4aff-9c78-f454bee5126e,494e8d09-f85b-4543-892f-a5096aed1cd4,257000,[]
46,Let's Get Married,Jagged Edge,[],2000,,8b4d99eb-7a54-4648-b299-8e1564d11385,264000,[]
47,My Love Is Your Love,Whitney Houston,[],2000,218d5a60-667c-46e7-8da0-07bd80d2b720,0307edfc-437c-4b48-8700-80680e66a228,86000,[]
48,Then the Morning Comes,Smash Mouth,[],2000,03553145-879e-3736-a6a0-f2ec56556fef,944e1036-8a03-4611-8aa0-31515a05c848,181000,[]
49,Blue (Da Ba Dee),Eiffel 65,[],2000,,6ee7a715-e0c0-46d0-a215-2e17001699fc,283000,[]
50,Desert Rose,Sting & Cheb Mami,[],2000,,7944ed53-2a58-4035-9b93-140a71e41c34,235000,[]
51,The Real Slim Shady,Eminem,[],2000,712c994a-59a3-48d8-a719-64208a39d1f9,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,283000,"['rap', 'hip hop']"
52,Most Girls,Pink,[],2000,b365c7d8-ca72-4e92-a7f0-c8e6b6b92fdc,9c6158ed-53d0-4094-b424-b641c5cab36d,250000,[]
53,Wifey,Next,[],2000,1004adef-e75b-403a-a24c-63058ebcac8f,7700b039-cba9-46fa-a863-dcfb4c916d99,198000,[]
54,Wonderful,Everclear,[],2000,0606a728-08e8-30d2-ad9e-4f91be442be9,3604c99d-c146-4276-aa0c-9376d333aeb8,259000,[]
55,Oops!... I Did It Again,Britney Spears,[],2000,1221e315-0ea5-4051-a67e-b029c92c38e8,45a663b5-b1cb-4a91-bff6-2bef7bbfdd76,211000,[]
56,I Wanna Love You Forever,Jessica Simpson,[],2000,fdeed6cf-f887-4d6a-886c-f3ea68acd217,fe37acd4-893c-4b2c-8ad2-7fd394280354,263000,[]
57,Give Me Just One Night (Una Noche),98 Degrees,[],2000,0301cc2b-c2f6-3df1-bbee-1057211f8465,,190000,[]
58,Take a Picture,Filter,[],2000,e298bd49-5ca9-4ee0-b3b7-bac84184eda1,6ae51665-8261-4ae5-883f-1899651ad31b,363000,[]
59,Otherside,Red Hot Chili Peppers,[],2000,e3f19344-4dd6-4403-9cff-e061ab2d7f5e,8bfac288-ccc5-448d-9573-c33ea2aa5c30,254000,"['rock', 'alternative', 'funk']"
60,Big Pimpin',Jay-Z & UGK,[],2000,016a64a1-5a0f-30ca-88fb-073bf14a3673,,284000,[]
61,Purest of Pain (A Puro Dolor),Son by Four,[],2000,,,209000,[]
62,He Can't Love U,Jagged Edge,[],2000,43710304-28d5-488d-aa43-93eb30fb8c74,8b4d99eb-7a54-4648-b299-8e1564d11385,244000,[]
63,Separated,Avant,[],2000,,6255c59a-de38-44de-b966-a3c4686f9941,255000,[]
64,I Wish,Carl Thomas,[],2000,7e3e83f1-2df3-37df-ada8-9e9c9a234d85,e33755fb-961d-452d-a944-705130436d67,226000,[]
65,U Know What's Up,Donell Jones,[],2000,,ff1d04f2-2bbd-47d8-b722-6ac8c53b71b3,244000,[]
66,Faded,soulDecision & Thrust,[],2000,10d1ab7e-2f55-4aec-8b80-8efea569f955,,208000,[]
67,Only God Knows Why,Kid Rock,[],2000,1526348f-b43c-4464-ab32-e1d3778ae129,ad0ecd8b-805e-406e-82cb-5b00c3a3a29e,255000,[]
68,Shake Ya Ass,Mystikal,[],2000,bf2761fe-8b4d-4cc8-bdea-0ccda7c3fed1,1cfe52d7-181a-4b3a-8041-d8bf9ccef57b,266000,[]
69,Bag Lady,Erykah Badu,[],2000,fc3acb5a-fe08-4c83-a819-c65a5336fd57,321531fc-db73-4ffa-a959-61a61a2908c1,249000,[]
70,Meet Virginia,Train,[],2000,db954437-7631-4425-9f6c-29e828ebc37a,bfd5aec5-62a2-4560-a316-7c46c17babda,240000,[]
71,Party Up (Up in Here),DMX,[],2000,20908ceb-25aa-49eb-94df-089a49e000c1,f3bf61f8-97d4-4e52-a73d-2ddbbe8196c8,297000,[]
72,Case of the Ex (Whatcha Gonna Do),Mýa,[],2000,08d4bdaf-f543-4025-afd3-2475214279f5,7c5e39c3-7645-4e37-968d-a4e45cd38c5d,236000,[]
73,Forgot About Dre,Dr. Dre & Eminem,[],2000,5d62dceb-66fd-41f3-ad25-c9c42148810f,5f6ab597-f57a-40da-be9e-adad48708203,222000,"['rap', 'hip hop']"
74,That's the Way,Jo Dee Messina,[],2000,b90a868f-c8bf-39f3-b61f-f90b20263f05,3f8ee838-9e81-4a22-975a-bce739631165,202000,[]
75,Swear It Again,Westlife,[],2000,102d5230-c65f-4f6e-bf24-a1cc7d9489dd,5f000e69-3cfd-4871-8f1b-faa7f0d4bcbc,247000,[]
76,The Next Episode,Dr. Dre & Snoop Dogg,[],2000,5def7b60-02d8-4ab4-aea2-346a98a1e380,5f6ab597-f57a-40da-be9e-adad48708203,161000,"['rap', 'hip hop']"
77,From the Bottom of My Broken Heart,Britney Spears,[],2000,086a1030-9e66-3407-8198-3dd365272283,45a663b5-b1cb-4a91-bff6-2bef7bbfdd76,274000,[]
78,Crash and Burn,Savage Garden,[],2000,0226482d-e8a5-4720-9dc8-682a2bb3b56c,a871fd87-50f7-4032-b06d-da56779edcce,281000,[]
79,Yes!,Chad Brock,[],2000,,7d989b4b-e379-4b8d-be80-812d9c3e9c04,203000,[]
80,The Best Day,George Strait,[],2000,58eaee0b-0130-45ec-8126-fad0b04ceb09,5ab2cf34-517e-48eb-b3a5-34e1cbcd600a,204000,[]
81,Where I Wanna Be,Donell Jones,[],2000,11b212bd-13f2-4419-946a-dd74243d84b7,ff1d04f2-2bbd-47d8-b722-6ac8c53b71b3,254000,[]
82,How Do You Like Me Now?!,Toby Keith,[],2000,3be297cd-fde6-32c8-ade4-4fa6f32d29c5,2f951906-5629-4fef-a260-5033151c162a,205000,[]
83,My Best Friend,Tim McGraw,[],2000,59501c6f-c3e1-4dd7-9a7d-d9108f012090,7e5cfc9a-e9e1-46f1-b81a-861b12049488,279000,[]
84,Broadway,Goo Goo Dolls,[],2000,7487e1db-b678-4320-a25f-9236c8d37efb,e2c00c56-8365-4160-9f40-a64682917633,239000,[]
85,What'chu Like,Da Brat & Tyrese,[],2000,75d43729-9070-375a-a9cc-1bf48ccab928,f545eed4-cd4c-40a3-89c0-edf4d195e52e,217000,[]
86,Don't Think I'm Not,Kandi,[],2000,,888f7e18-2a96-4f2e-8320-08ff4330b442,231000,[]
87,I Hope You Dance,Lee Ann Womack & Sons of the Desert,[],2000,aadd8bc5-9c16-4b45-ac8d-806e46cff42e,16c5bb7a-35b7-418d-880e-7ed3399f1b40,294000,[]
88,Better Off Alone,Alice Deejay,[],2000,5ee3b485-6e3a-30b6-a8f0-138759d7c3c6,,215000,"['dance', 'trance', 'techno', 'electronic']"
89,Dance with Me,Debelah Morgan,[],2000,,d9ea1d27-8971-4fae-94ca-a557deb8e2b5,220000,[]
90,What About Now,Lonestar,[],2000,0210b1b0-5e21-3a15-8610-dd4a13b21708,407592bd-6b6e-4803-80fd-f17e59446734,211000,[]
91,I Like It,Sammie,[],2000,0c957a01-41c7-39ae-854c-b9295d4ae7ee,07da3b72-87e8-4d90-b287-05680ffc255d,221000,[]
92,24/7,Kevon Edmonds,[],2000,285e9982-bbed-3433-b99c-bf65492fd973,10d716c8-d564-4db7-a2a0-12081c5124dd,235000,[]
93,Girl on TV,LFO,[],2000,8c99fe27-2919-3204-a00e-1c06ac34e247,e6d0179f-b899-4563-b6c6-88715aaae0b8,248000,[]
94,Bounce with Me,Lil' Bow Wow & Xscape,[],2000,6ff6494e-b032-4d66-8fa2-e6d64540d824,,176000,[]
95,Cowboy Take Me Away,Dixie Chicks,[],2000,544c9a53-ce49-48bf-8415-133f0a50b171,,284000,[]
96,I Don't Wanna,Aaliyah,[],2000,22475383-1c0a-4a3a-9cb9-02f1bb89d17a,bc85da58-52d9-457d-ae8d-5d8d4ec870a9,255000,[]
97,Independent Women Part I,Destiny's Child,[],2000,,,221000,[]
98,Gotta Tell You,Samantha Mumba,[],2000,19d3e9fa-d85d-4d25-8a3c-2483d015c3df,7d137f81-27a6-4c65-bf78-186116368860,200000,[]
99,Waiting for Tonight,Jennifer Lopez,[],2000,,f0602f55-1770-483d-89bd-4bae0d0ac086,247000,[]
100,Shackles (Praise You),Mary Mary,[],2000,128ca666-74c8-4cf4-a799-57d83d86fe39,6413506f-e22b-412c-9f19-239db7df21f2,196000,[]
