rank,song_title,artist,featuring_artists,year,track_mbid,artist_mbid,duration,genre,wiki_genre
52,Riptide,Vance Joy,[],2023,,df36f6db-5987-46ed-9d02-0cf36ed4e060,204000,"['folk', 'indie', 'alternative']",['indie folk']
53,Bad Habit,Steve Lacy,[],2023,5890fa18-2364-4346-9b55-30c24be4bb58,ca9766a0-1c30-43e6-a213-bac1334efc4a,232000,"['indie', 'rnb']","['contemporary R&B', 'bedroom pop']"
54,Green Green Grass,George Ezra,[],2023,9c87125d-f778-4f40-9e46-8a32617feacb,2c5e2a98-d9ea-46b5-9618-d9bb4863a920,167000,[],['disco']
55,Blinding Lights,The Weeknd,[],2023,,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,200000,['pop'],"['electropop', 'electropop', 'synthwave', 'synthwave']"
56,Iris,Goo Goo Dolls,[],2023,cef4d7e6-5f96-40ad-8841-e870a06e36e1,e2c00c56-8365-4160-9f40-a64682917633,289000,[],['alternative rock']
57,Golden Hour,Jvke,[],2023,0d2a8139-c1b6-47a3-8278-ac85c1f42bb1,f29e031f-c6b6-4d52-8edd-dc8e14378e74,210000,['pop'],[]
58,Starboy,The Weeknd,['Daft Punk'],2023,7d24f194-f748-48b9-873f-42827f8e6315,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,230000,"['rnb', 'pop', 'electronic']","['contemporary R&B', 'contemporary R&B', 'electropop']"
59,Blank Space,Taylor Swift,[],2023,576b16cf-33f8-4524-9782-8d227ca7f11b,20244d07-534f-4eff-b4d4-930878889970,231000,['pop'],['electropop']
60,People,Libianca,[],2023,0b5d6595-1a9c-4723-ad47-abf2d77c9ef4,6f73cf76-8550-459d-935a-d9b932b4266b,184000,[],[]
61,Prada,Casso & Raye & D-Block Europe,[],2023,,,0,[],[]
62,What Was I Made For?,Billie Eilish,[],2023,74c2e388-4e59-4ed1-8c97-f3fd3317323d,f4abc0b5-3f7a-4eff-8f78-ac078dbce533,222000,[],['pop music']
63,Perfect,Ed Sheeran,[],2023,b84dd2d1-2bf1-4fcc-aadc-6cc39c36ba35,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,263000,['pop'],['ballade']
64,The Color Violet,Tory Lanez,[],2023,52a0345e-497d-479e-99ca-f869f45dfefc,5b8ec72b-9e39-4a06-a2bf-964166b92a71,226000,[],[]
65,B.O.T.A. (Baddest of Them All),Eliza Rose & Interplanetary Criminal,[],2023,,,226000,[],[]
66,Beautiful Crazy,Luke Combs,[],2023,52ae5138-22a0-4d71-9f40-24c7a2fe8722,c20ee61f-071f-4e65-9c81-45ee931a54ce,193000,[],['country music']
67,Can't Hold Us,Macklemore & Ryan Lewis,['Ray Dalton'],2023,2c494504-ba94-460c-981b-78d22f0a04ed,97b226c8-7140-4da3-91ac-15e62e131a81,259000,[],['hip-hop']
68,How Do I Say Goodbye,Dean Lewis,[],2023,6f681956-5ee3-49dd-bfd4-fd344577cf51,21e9df94-3c2c-4c15-b069-fefa58bcd650,163000,[],[]
69,Party in the U.S.A.,Miley Cyrus,[],2023,,7e9bd05a-117f-4cce-87bc-e011527a8b18,203000,"['pop', 'dance']","['pop music', 'dance-pop', 'electronic dance music']"
70,Everlong,Foo Fighters,[],2023,,67f66c07-6e61-4026-ade5-7e782fad3a5d,334000,"['rock', 'alternative']",['alternative rock']
71,Viva La Vida,Coldplay,[],2023,,cc197bad-dc9c-440d-a5b5-d52ba2e14234,378000,"['alternative', 'rock']",[]
72,I Like You (A Happier Song),Post Malone,['Doja Cat'],2023,d40fcafc-5242-4663-b029-215ea70352f4,b1e26560-60e5-4236-bbdb-9aa5a8d5ee19,192000,[],['pop music']
73,Eyes Closed,Ed Sheeran,[],2023,dbc2d8c2-2028-4401-b7da-5b55f2bb696b,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,195000,[],['pop music']
74,Cuff It,Beyonce,[],2023,,,0,[],[]
75,Sweater Weather,The Neighbourhood,[],2023,c57fc620-9ca2-40be-95ec-2c498a2151a8,53b06622-ec51-4924-a554-58b0affde6b5,240000,"['indie', 'alternative']",['indie rock']
76,Watermelon Sugar,Harry Styles,[],2023,1ab009f2-d713-4f85-b4a3-c383c344e24a,7eb1ce54-a355-41f9-8d68-e018b096d427,174000,"['pop', 'rock']",[]
77,Fukumean,Gunna,[],2023,066675bf-4291-4f41-a2ba-8bd798328bc9,100b8734-f4f0-4536-9960-47f7c59d1b4c,125000,"['hip hop', 'rap', 'jazz', 'funk']",[]
78,Let Go,Central Cee,[],2023,53f8a279-bf95-4cb6-84b3-6f7476fee8af,b0337af1-8d93-4671-b6c9-ba306bf942bf,203000,[],['UK drill']
79,I Remember Everything,Zach Bryan,['Kacey Musgraves'],2023,,51e90731-08c0-4f60-89b6-5b78e5844de8,275000,[],['country music']
80,Barbie World,Nicki Minaj & Ice Spice with Aqua,[],2023,1bf39928-ee41-432c-96c8-60ad5c3e7f8e,,110000,[],[]
81,Shake it Off,Taylor Swift,[],2023,59fc5ddf-a1d9-4746-902d-71fb5a9a78c2,20244d07-534f-4eff-b4d4-930878889970,219000,['pop'],[]
82,Rich Flex,Drake & 21 Savage,[],2023,d7ca0b00-61b9-4757-9991-92402586586b,,239000,[],[]
83,Under the Influence,Chris Brown,[],2023,92cd3a7e-d69b-45d8-97d8-f058c461c23d,c234fa42-e6a6-443e-937e-2f4b073538a3,184000,[],['contemporary R&B']
84,Counting Stars,OneRepublic,[],2023,,c33c2065-b1c3-4406-b066-d33a9e2ea71a,257000,"['rock', 'pop']",['folk rock']
85,Take Me to Church,Hozier,[],2023,c11179f1-046a-4716-8315-95a8f50bc830,b4691384-50c3-4afd-9988-51d3ec5db65d,242000,"['indie', 'soul']","['blues', 'soul', 'indie rock']"
86,Sex on Fire,Kings of Leon,[],2023,01dfc5b8-2481-4fea-98ad-0686610a97a3,6ffb8ea9-2370-44d8-b678-e9237bbd347b,203000,"['rock', 'alternative', 'indie']",['alternative rock']
87,Circles,Post Malone,[],2023,0025eb0c-9832-4446-b5cd-90f7f5cca285,b1e26560-60e5-4236-bbdb-9aa5a8d5ee19,213000,['pop'],['pop rock']
88,Lavender Haze,Taylor Swift,[],2023,e413fa7c-a894-4b62-9fbe-05352ecdd8a0,20244d07-534f-4eff-b4d4-930878889970,202000,['pop'],"['pop music', 'electropop', 'synth-pop', 'contemporary R&B']"
89,Money Trees,Kendrick Lamar,['Jay Rock'],2023,0219893f-c107-3b6b-acdd-e2af3302ac10,381086ea-f511-4aba-bdf9-71c753dc5077,386000,"['rap', 'hip hop']","['West Coast hip-hop', 'gangsta rap']"
90,Lost,Frank Ocean,[],2023,3db5d6d2-0269-441e-bb32-34e2d22188d9,e520459c-dff4-491d-a6e4-c97be35e0044,233000,"['rnb', 'soul']",[]
91,Without Me,Eminem,[],2023,0d2ee7a9-b167-4baa-8be8-23c8bfddc49a,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,290000,"['rap', 'hip hop']",[]
92,Ceilings,Lizzy McAlpine,[],2023,7e4c73e1-dc3a-4252-b7e1-3f6a4ca21c58,ee0b11de-0c8a-4267-9886-198f4579e1db,182000,['indie'],[]
93,Strangers,Kenya Grace,[],2023,d41e7f0b-ab24-4212-9b81-02f6e876d6d2,94c4459d-4c35-4bc6-8bca-c75107515c1c,172000,"['pop', 'dance']",[]
94,Shape of You,Ed Sheeran,[],2023,d7500dd6-b815-4299-88c6-3fbda358f1fc,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,233000,['pop'],"['short film', 'pop music', 'dance-pop', 'dancehall', 'musical film', 'tropical house']"
95,Jimmy Cooks,Drake,['21 Savage'],2023,783e94e2-abc9-493d-9556-2624fe99225d,9fff2f8a-21e6-47de-a2b8-7f449929d43f,218000,[],"['hip-hop', 'trap music']"
96,Go Your Own Way,Fleetwood Mac,[],2023,,bd13909f-1c29-4c27-a874-d4aaf27c5b1a,217000,[],"['rock music', 'rock music', 'pop rock']"
97,Wasted on You,Morgan Wallen,[],2023,0bb90371-bee9-432e-a137-1c18e29a6039,2077273e-eaa1-4f49-903c-f286ededecb9,174000,[],['country music']
98,About Damn Time,Lizzo,[],2023,29c1a473-2412-453d-8698-34a70f71c587,8fb5370b-9568-4b61-9da5-2aa12c9928db,191000,"['pop', 'funk']","['disco', 'funk']"
99,Mockingbird,Eminem,[],2023,c3b0cf69-f679-4f04-acf0-3d30c0b4e497,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,250000,"['rap', 'hip hop']",[]
100,Summertime Sadness (Remix),Lana Del Rey vs. Cedric Gervais,[],2023,,b7539c32-53e7-4908-bda3-81449c367da6,214000,[],[]
