rank,song_title,artist,featuring_artists,year,track_mbid,artist_mbid,duration,genre,wiki_genre
21,Sad!,XXXTentacion,[],2018,bb1620e8-774b-4baa-acb4-565aae92c56d,61af87f4-16ee-4431-8504-cc06187079fb,166000.0,"['rap', 'emo']",[]
22,Nice for What,Drake,[],2018,d85d92c4-5ff0-4d20-96b1-3e28957d7618,9fff2f8a-21e6-47de-a2b8-7f449929d43f,210000.0,"['rap', 'hip hop']","['bounce music', 'hip-hop']"
23,Havana,Camila Cabello,['Young Thug'],2018,90aaf59b-b1dd-4a4f-b7e2-4c8cac6c7617,01b8b5bf-06cb-45da-85fb-61ada72fcd69,217000.0,[],"['pop music', 'Latin music']"
24,This is Me,Keala Settle & The Greatest Showman Ensemble,[],2018,2b33e534-36c5-4c15-945d-907076e4c691,,234000.0,[],[]
25,Shape of You,Ed Sheeran,[],2018,d7500dd6-b815-4299-88c6-3fbda358f1fc,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,233000.0,['pop'],"['short film', 'pop music', 'dance-pop', 'dancehall', 'musical film', 'tropical house']"
26,No Tears Left to Cry,Ariana Grande,[],2018,708bfd0d-3b96-44b1-b89e-65b925498f26,f4fdbb4c-e4b7-47a0-b83b-d91bbfcfa387,223000.0,"['pop', 'dance']","['trip hop', 'dance-pop']"
27,Friends,Marshmello & Anne-Marie,[],2018,13bc9a5c-ac80-4c20-93d3-47f832c49a49,,203000.0,[],[]
28,2002,Anne-Marie,[],2018,b66b519f-c8a0-459e-a7e9-a33fa2a1eed1,e3d5b5ec-101a-4529-9f2d-01dca64cf44e,186000.0,['pop'],['pop music']
29,Rise,Jonas Blue,"['Jack', 'Jack']",2018,774a0331-caf9-4301-8adf-97a7f729afaf,17678771-5799-4017-851a-319f25b6948d,192000.0,[],"['house music', 'pop music']"
30,Silence,Marshmello,['Khalid'],2018,b349448d-79a5-45b8-a7d3-36f86e6a6a6a,301b45a4-b8b9-410e-8344-4b4eaf96691a,181000.0,"['rnb', 'rap', 'electronic']",['dance music']
31,I Said Hi,Amy Shark,[],2018,0a0e6070-55a1-4957-b94a-43dfef5196cf,e6bbfac7-47e5-4faf-a3e2-42fdedff72d3,170000.0,[],[]
32,High Hopes,Panic! at the Disco,[],2018,bb7f1441-860d-4bad-8307-88be25c90acc,b9472588-93f3-4922-a1a2-74082cdf9ce8,192000.0,"['alternative', 'rock', 'pop', 'indie']","['pop rock', 'pop rock']"
33,Happier,Marshmello,['Bastille'],2018,9cf8f1b6-16aa-46a4-89f4-4b540702e03c,301b45a4-b8b9-410e-8344-4b4eaf96691a,214000.0,[],['dance-pop']
34,Never Be the Same,Camila Cabello,[],2018,9cad40db-6897-45be-8bbd-330df8f5ba14,01b8b5bf-06cb-45da-85fb-61ada72fcd69,226000.0,['pop'],"['contemporary R&B', 'electro', 'power pop']"
35,Feel it Still,Portugal. The Man,[],2018,,3599a39e-4e10-4cb5-90d4-c8a015ebc73b,177000.0,"['pop', 'indie', 'funk']",[]
36,I Like It,Cardi B & Bad Bunny & J Balvin,[],2018,,,0.0,[],[]
37,Let You Down,NF,[],2018,02b83093-fede-4b50-b035-02f1deef2e20,5660a8c7-d0d9-4181-89b4-8e125328e31e,209000.0,"['rap', 'hip hop']",[]
38,Lucid Dreams,Juice Wrld,[],2018,19bc9a65-fb28-4c32-9b79-81348bf75563,4e4ebde4-0c56-4dec-844b-6c73adcdd92d,239000.0,"['hip hop', 'rap']",[]
39,Finesse (Remix),Bruno Mars,['Cardi B'],2018,,afb680f2-b6eb-4cd7-a70b-a63b25c763d5,217000.0,[],[]
40,Body,Loud Luxury,['Brando'],2018,05e8e97b-3200-418e-b1c2-628e07645020,4c445344-9df2-407e-9bf3-8a5c0b86777e,162000.0,"['house', 'dance']",[]
41,Lovely,Billie Eilish & Khalid,[],2018,1fc545d3-94b6-4a3d-bff3-bb8b861943d6,,200000.0,[],[]
42,Hurt Somebody,Noah Kahan & Julia Michaels,[],2018,,,167000.0,[],[]
43,Go Bang,Pnau,[],2018,558cb913-b576-4b16-9c72-333a282dfa77,b04df404-eefa-4ae4-9f3e-ba220d9dce16,189000.0,[],['electronic music']
44,Nevermind,Dennis Lloyd,[],2018,d211bd2a-b629-41ee-8445-c6ec7a72eaf2,026c1c22-8d1c-473c-a33f-a27fd02d6975,158000.0,[],['deep house']
45,Candy Paint,Post Malone,[],2018,118e7169-5651-4690-b8c0-f903a55d1f4c,b1e26560-60e5-4236-bbdb-9aa5a8d5ee19,229000.0,"['rap', 'hip hop']",['trap music']
46,Wolves,Selena Gomez & Marshmello,[],2018,,,197000.0,[],[]
47,Mine,Bazzi,[],2018,2777ea12-6bbf-4e1c-8b68-ffd21b53c0d7,edf81f9b-d3f0-4d57-9636-d08e851b1640,131000.0,"['rnb', 'pop']",['contemporary R&B']
48,Sicko Mode,Travis Scott,[],2018,448220f6-1c06-4dd2-ab30-537a28b4edb8,e4a51f17-a57b-47b1-b37b-f552d0f8e9e6,312000.0,['rap'],"['trap music', 'progressive rap']"
49,Humble,Kendrick Lamar,[],2018,bdb0435f-9d43-4d62-a1c7-35ef01b82ba0,381086ea-f511-4aba-bdf9-71c753dc5077,177000.0,[],"['hip-hop', 'hip-hop']"
50,Thunder,Imagine Dragons,[],2018,,012151a8-0f9a-44c9-997f-ebd68b5389f9,187000.0,"['pop', 'alternative', 'rock', 'indie']","['electropop', 'pop rock']"
51,Promises,Calvin Harris & Sam Smith,[],2018,416612cb-759e-4b40-9e1c-ce560cf7ddaf,,213000.0,[],[]
52,Fire,Peking Duk,[],2018,b173c2e8-41b6-4980-b841-f04e54ebf3c7,a5bf304f-dce8-4482-b912-3921c23e40c8,221000.0,[],[]
53,Shallow,Lady Gaga & Bradley Cooper,[],2018,e8191687-56bf-4e69-860f-a898735ec268,,217000.0,[],[]
54,New Rules,Dua Lipa,[],2018,76ac63ee-9b00-4f70-b443-1c0c3bd1e445,6f1a58bf-9b1b-49cf-a44a-6cefad7ae04f,209000.0,"['pop', 'dance']",['electropop']
55,Young Dumb \& Broke,Khalid,[],2018,,,,[],[]
56,Healing Hands,Conrad Sewell,[],2018,03ca3f07-b42f-48da-ad02-a131ca1b9a23,758faf3d-bda4-489a-8701-b66d7e7b7ac7,250000.0,[],['pop music']
57,Freaky Friday,Lil Dicky,['Chris Brown'],2018,,3268f062-6e76-480a-a384-e1dd2a276afb,215000.0,[],"['hip-hop', 'comedy hip-hop', 'pop rap']"
58,Back to You,Selena Gomez,[],2018,5025c41d-7cda-4277-b758-aad8e12eb177,e4bc69e2-a064-4f93-ada1-f7f209cc1cc3,209000.0,[],['dance-pop']
59,Let Me Go,Hailee Steinfeld & Alesso,"['Florida Georgia Line', 'Watt']",2018,,,0.0,[],[]
60,"Thank U, Next",Ariana Grande,[],2018,94b776eb-8ee9-4e52-9d80-f6d1d85a81f1,f4fdbb4c-e4b7-47a0-b83b-d91bbfcfa387,207000.0,"['pop', 'rnb']","['pop music', 'pop music', 'pop music']"
61,Call Out My Name,The Weeknd,[],2018,be0ecb8e-7100-46c7-bf6b-bb71c65b8734,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,228000.0,"['rnb', 'soul']",['rhythm and blues']
62,Ocean,Martin Garrix,['Khalid'],2018,8ea96857-af4a-419a-8764-47dcd1a27600,3e1f2ee4-16be-4406-bf18-6173840cf2b1,216000.0,[],"['pop music', 'pop music']"
63,I Miss You,Clean Bandit,['Julia Michaels'],2018,34c85816-d2a6-4281-90ed-7e713c93f1dc,dacc2d64-7e59-42a8-87a9-10c53919aff2,205000.0,[],"['pop music', 'electronic music', 'dance-pop', 'dance music']"
64,Jackie Chan,Tiesto & Dzeko,"['Preme', 'Post Malone']",2018,,,0.0,[],[]
65,In My Blood,Shawn Mendes,[],2018,,b7d92248-97e3-4450-8057-6fe06738f735,211000.0,[],['pop rock']
66,Without Me,Halsey,[],2018,01aeecae-dff0-4a57-a8f1-d3a7acd2763f,3377f3bb-60fc-4403-aea9-7e800612e060,202000.0,"['pop', 'rnb', 'alternative']","['pop music', 'rhythm and blues', 'contemporary R&B', 'electronic dance music', 'synth-pop', 'electro-R&B']"
67,Solo,Clean Bandit,['Demi Lovato'],2018,,dacc2d64-7e59-42a8-87a9-10c53919aff2,223000.0,[],['electronic dance music']
68,Say Something,Justin Timberlake,['Chris Stapleton'],2018,69189f8e-4405-4d6f-80f0-7bc0b92a0bc1,596ffa74-3d08-44ef-b113-765d43d12738,281000.0,[],['country rock']
69,Remind Me to Forget,Kygo,['Miguel'],2018,826289f8-0151-468a-906e-2bdd43786125,ba0e7638-0cd6-4ff4-8987-c3e224d22c23,217000.0,[],[]
70,Him \& I,G-Eazy & Halsey,[],2018,,,,[],[]
71,Pray for Me,The Weeknd & Kendrick Lamar,[],2018,901b2b5e-b925-48ff-85a7-0053024edbbb,,211000.0,[],[]
72,I'll Be There,Jess Glynne,[],2018,b1953e74-8a8f-4c4c-97fb-c3f9268e2ef5,89ccd7c3-b4f8-45a6-a53f-e903eaaf96be,194000.0,[],"['pop music', 'synth-pop']"
73,What Lovers Do,Maroon 5,['SZA'],2018,994f3e78-fe83-4bcb-86d9-e538bca3c2d6,0ab49580-c84f-44d4-875f-d83760ea2cfe,199000.0,[],['pop music']
74,I Like Me Better,Lauv,[],2018,03ad40c6-3464-48a4-9a45-c84a3971962a,c0ef2ba5-a7b7-40ea-bd27-30acccfcac11,197000.0,"['pop', 'indie']","['electronic music', 'pop music', 'electropop']"
75,Happier,Ed Sheeran,[],2018,e4df7ea5-22e0-4398-952f-6b6af830380f,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,207000.0,[],['pop music']
76,Chateau,Angus & Julia Stone,[],2018,88877188-1e49-4987-8c31-b8d65febefa3,69837400-8e31-4949-aac2-00b46b4df126,273000.0,[],[]
77,Better,Khalid,[],2018,1115e377-e69e-4bd1-b47a-0b03449d833b,acc88434-f16e-4aad-83e0-ea0ee6bb6b3d,229000.0,"['pop', 'rnb']","['contemporary R&B', 'contemporary R&B']"
78,Born to Be Yours,Kygo & Imagine Dragons,[],2018,2ff76c29-8374-4b54-bd31-0e6a2af4815b,,193000.0,[],[]
79,Look Alive,BlocBoy JB,['Drake'],2018,,a62e2b14-812a-41a1-884d-5a138705ad2d,181000.0,[],"['hip-hop', 'gangsta rap', 'hardcore hip-hop', 'trap music']"
80,You Are the Reason,Calum Scott,[],2018,,68fdc9cc-1094-48bb-942f-66492343e41c,204000.0,[],['pop music']
81,Too Good at Goodbyes,Sam Smith,[],2018,,5a85c140-dcf9-4dd2-b2c8-aff0471549f3,201000.0,['pop'],['pop music']
82,Rewrite the Stars,Zac Efron & Zendaya,[],2018,13455766-cfc9-435a-9733-d2ff84d50c2c,,217000.0,[],[]
83,No Brainer,DJ Khaled,"['Justin Bieber', 'Chance the Rapper', 'Quavo']",2018,,081a2d60-9791-4e05-a075-f1890355eeee,260000.0,[],['pop rap']
84,My My My!,Troye Sivan,[],2018,06a2adc0-3215-467a-88ed-716a2fa911f3,e5712ceb-c37a-4c49-a11c-ccf4e21852d4,204000.0,[],['pop music']
85,Sunflower,Post Malone & Swae Lee,[],2018,7e6c84a3-3bba-4822-b82c-c76c1769e61f,,156000.0,[],[]
86,Just Friends,Hayden James,['Boy Matthews'],2018,e6690235-3326-44f9-baf7-27912669da54,af3d88d4-ba94-44b4-9a78-87976f1acd42,238000.0,[],[]
87,For You,Liam Payne & Rita Ora,[],2018,258aceda-10f0-4cba-9928-6b11cadd257f,,242000.0,[],[]
88,This is America,Childish Gambino,[],2018,11beedeb-8e61-4b03-9921-7e7fcf2d0775,7fb57fba-a6ef-44c2-abab-2fa3bdee607e,288000.0,"['rap', 'hip hop']",[]
89,I Love It,Kanye West & Lil Pump,[],2018,075c4b1a-58fa-457f-a595-9469009c2d82,,127000.0,[],[]
90,Castle on the Hill,Ed Sheeran,[],2018,5780b6fb-066f-4147-ac0e-0d8c8e812e02,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,261000.0,"['pop', 'rock']",['pop rock']
91,God is a Woman,Ariana Grande,[],2018,8aac27f9-5d68-4d47-ab96-7c26e105ff40,f4fdbb4c-e4b7-47a0-b83b-d91bbfcfa387,197000.0,['pop'],[]
92,I Wanna Know,NOTD,['Bea Miller'],2018,,aed038fc-d060-4f47-9956-6476d3adbc8b,197000.0,[],"['electronic music', 'dance-pop', 'pop music']"
93,In My Mind,Dynoro & Gigi D'Agostino,[],2018,39ab246f-f092-4797-bb9a-4cb3aab50c89,,230000.0,[],[]
94,Beautiful,Bazzi,['Camila Cabello'],2018,31422506-58b8-4760-9436-fc1d429a2f40,edf81f9b-d3f0-4d57-9636-d08e851b1640,178000.0,[],[]
95,Coming Home,Sheppard,[],2018,2733057d-ba7e-441a-88ee-4e1704e94337,6de0078d-89d1-4df2-897e-663cf3be2d15,218000.0,[],['indie pop']
96,OTW,Khalid,"['6lack', 'Ty Dolla Sign']",2018,,acc88434-f16e-4aad-83e0-ea0ee6bb6b3d,263000.0,[],['contemporary R&B']
97,Praise the Lord (Da Shine),ASAP Rocky,['Skepta'],2018,,,0.0,[],[]
98,We're Going Home,Vance Joy,[],2018,2af62d39-48c3-470a-968a-dc63405be467,df36f6db-5987-46ed-9d02-0cf36ed4e060,206000.0,[],['alternative rock']
99,Believer,Imagine Dragons,[],2018,,012151a8-0f9a-44c9-997f-ebd68b5389f9,204000.0,['rock'],"['electropop', 'pop rock']"
100,Congratulations,Post Malone,['Quavo'],2018,03e5d209-8dfe-4ec6-8c73-ee1e1e9541bf,b1e26560-60e5-4236-bbdb-9aa5a8d5ee19,270000.0,"['rap', 'hip hop']","['trap music', 'trap music', 'popular music']"
