rank,song_title,artist,featuring_artists,year,track_mbid,artist_mbid,duration,genre,wiki_genre
26,Lanterns,Birds of Tokyo,[],2013,0a583bba-696a-4a0e-a0e8-40005815536e,8eec195f-d357-4e0a-bcc7-74fd5c462e6e,237000.0,[],['alternative rock']
27,Summertime Sadness (Remix),Lana Del Rey vs. Cedric Gervais,[],2013,,b7539c32-53e7-4908-bda3-81449c367da6,214000.0,[],[]
28,Scream \& Shout,Will.i.am,['Britney Spears'],2013,,,,[],[]
29,Hey Brother,Avicii,[],2013,,c85cfd6b-b1e9-4a50-bd55-eb725f04f7d5,194000.0,"['dance', 'pop', 'electronic', 'country']",['house music']
30,Young and Beautiful (Remix),Lana Del Rey vs. Cedric Gervais,[],2013,,,0.0,[],[]
31,We Can't Stop,Miley Cyrus,[],2013,,7e9bd05a-117f-4cce-87bc-e011527a8b18,231000.0,"['pop', 'dance']","['pop music', 'contemporary R&B', 'electropop']"
32,Timber,Pitbull,['Kesha'],2013,,d262ea27-3ffe-40f7-b922-85c42d625e67,204000.0,"['pop', 'dance']","['folktronica', 'dance-pop', 'electronic dance music']"
33,I Need Your Love,Calvin Harris,['Ellie Goulding'],2013,,8dd98bdc-80ec-4e93-8509-2f46bafc09a7,226000.0,[],['electronic dance music']
34,Acapella,Karmin,[],2013,0d2803d6-5c78-41d9-93c4-89e3f1f3fa84,a81303f1-64a5-4359-83ce-767f5fc3a542,197000.0,[],['pop music']
35,Burn,Ellie Goulding,[],2013,,33ca19f4-18c8-4411-98df-ac23890ce9f5,231000.0,"['pop', 'electronic']",['electropop']
36,Feel This Moment,Pitbull,['Christina Aguilera'],2013,bf1d8545-3f73-4cb0-a829-7fa86a7548e7,d262ea27-3ffe-40f7-b922-85c42d625e67,227000.0,[],['dance-pop']
37,I Could Be the One,Avicii vs. Nicky Romero,[],2013,e8149caf-d1fd-4ac4-a60e-9423cf6abe00,,208000.0,[],[]
38,Something I Need,OneRepublic,[],2013,cf706404-bc65-4b86-85ae-d7b0cdd72f21,c33c2065-b1c3-4406-b066-d33a9e2ea71a,241000.0,[],['pop music']
39,Classic,MKTO,[],2013,d33b5e17-2e99-45c1-a84b-7044693bc27e,aa25521e-3848-4ff7-ab09-545cc95b8a36,175000.0,"['pop', 'dance']","['funk', 'pop rap']"
40,Resolution,Matt Corby,[],2013,,f4c42c60-96ae-4f1e-816a-b011bc48210b,256000.0,[],[]
41,La La La,Naughty Boy,['Sam Smith'],2013,9a339179-6d01-49ca-ac66-2e246fbd5323,1e4460c9-4d4a-4eb7-b2a6-3718e6e1020b,220000.0,"['pop', 'electronic']","['UK garage', 'dance-pop', 'contemporary R&B']"
42,I Love It,Icona Pop,['Charli XCX'],2013,8100d87d-e534-4428-a4e8-89d9be40b853,c5f259d0-abd8-418e-81ee-3965fd4e4e9a,155000.0,"['dance', 'pop', 'electronic']",['synth-pop']
43,Hello,Stafford Brothers,"['Lil Wayne', 'Christina Milian']",2013,,5c35448f-423b-4b71-be35-ee4d4fedd1ef,207000.0,[],['dance music']
44,On Top of the World,Imagine Dragons,[],2013,,012151a8-0f9a-44c9-997f-ebd68b5389f9,192000.0,"['indie', 'alternative', 'rock']",['folk rock']
45,Hey Porsche,Nelly,[],2013,080152d8-10cb-41a9-b20e-3b072b5ab524,811900b2-68fc-4d41-8bad-69b7a1f4d628,209000.0,[],[]
46,Parachute,Timomatic,[],2013,9d38a5f1-45fb-4ea7-af0f-eb58fdd7ec0c,,222000.0,[],['dance-pop']
47,Love Me Again,John Newman,[],2013,,99092b8e-e054-488c-bee4-82bbb0ce20cd,230000.0,"['pop', 'soul']",['dance-pop']
48,Mirrors,Justin Timberlake,[],2013,d3bfad61-e635-4fbe-bbb7-ec98823851fe,596ffa74-3d08-44ef-b113-765d43d12738,277000.0,['pop'],['contemporary R&B']
49,The Other Side,Jason Derulo,[],2013,0bed93d6-5f72-4bd6-a8ee-ea608ab3c7cf,,226000.0,[],['dance-pop']
50,All of Me,John Legend,[],2013,57134d59-8a4f-4646-97ff-50671986583e,75a72702-a5ef-4513-bca5-c5b944903546,270000.0,"['rnb', 'pop', 'soul']",['ballade']
51,Like a Drum,Guy Sebastian,[],2013,e85fd850-ef5e-457a-abdd-261a1141e28e,f116b984-45ae-49d0-9445-efc5a61458a1,181000.0,[],[]
52,Still Into You,Paramore,[],2013,e05db1d3-52c4-4228-90b2-31b271933c29,44cf61b8-5197-448a-b82b-cef6ee89fac5,216000.0,"['rock', 'pop']","['pop rock', 'power pop', 'power pop']"
53,Holdin On,Flume,[],2013,0ea3cecb-f796-4d95-b389-5e24e3edfc6a,c6cf91a0-fb48-4031-a375-fd2006133c5c,146000.0,[],[]
54,Little Talks,Of Monsters and Men,[],2013,d7eefff4-115a-4086-9c9b-0a4a6035f927,9e103f85-7af7-41d7-b83b-49ba8f0c5abf,266000.0,"['indie', 'folk', 'alternative']",['indie pop']
55,One Way or Another (Teenage Kicks),One Direction,[],2013,13c26ad0-651f-4079-983d-0434c490543b,1a425bbd-cca4-4b2c-aeb7-71cb176c828a,158000.0,[],['pop rock']
56,I Knew You Were Trouble,Taylor Swift,[],2013,57fa745f-9c3e-410f-a9e6-1b11f229ec4d,20244d07-534f-4eff-b4d4-930878889970,395000.0,[],"['pop music', 'dance-pop', 'teen pop', 'pop rock']"
57,Bonfire Heart,James Blunt,[],2013,,ebee61b4-bbdd-4087-9bcb-d5aa099088ec,234000.0,[],['folk rock']
58,Clarity,Zedd,['Foxes'],2013,52414171-1ae5-4972-abbb-d9317a03fd0e,56c4b861-0922-4c3a-a9b9-3bfcb00f8274,271000.0,"['electronic', 'house', 'pop', 'dance']","['dance-pop', 'electro house', 'electro house', 'progressive house']"
59,Everybody,Justice Crew,[],2013,45214fa7-db35-4556-9f4a-5fc762122997,5bd06912-a77f-41ce-9be7-9134b8cf9b66,233000.0,[],['dance-pop']
60,"Hold On, We're Going Home",Drake,['Majid Jordan'],2013,020ec4b3-2c6a-4257-a671-689421b198b0,9fff2f8a-21e6-47de-a2b8-7f449929d43f,227000.0,"['pop', 'rnb']",[]
61,Locked Out of Heaven,Bruno Mars,[],2013,2ee757bd-1c77-4d7d-adf9-a6c529160f4b,afb680f2-b6eb-4cd7-a70b-a63b25c763d5,233000.0,"['pop', 'rnb']","['pop rock', 'reggae rock']"
62,Harlem Shake,Baauer,[],2013,0a2e227b-c787-42cb-b8f6-209818282b5e,61a54a1e-3fa1-4ccc-bfc2-86c1a27e27de,196000.0,[],['hip-hop']
63,#thatPOWER,Will.i.am,['Justin Bieber'],2013,090e4a35-e83a-4629-b9f2-ed6315dec746,d574c9bd-46f6-440a-8d6a-8412a283eeb1,280000.0,[],[]
64,Get Up (Rattle),Bingo Players,['Far East Movement'],2013,67934b79-f835-43e3-b7d2-e71c264d21ea,8502bd7a-5479-4a8f-a7d9-75003d3d2c74,164000.0,[],[]
65,Dear Darlin',Olly Murs,[],2013,,0b108024-ccb5-468f-b2e9-77ed4f5615c6,206000.0,[],['pop music']
66,Don't You Worry Child,Swedish House Mafia,['John Martin'],2013,,99075985-0d80-4692-a15e-b16f78831792,212000.0,[],['progressive house']
67,You,Nathaniel Willemse,[],2013,509148df-bd9b-4c20-9fc7-556df3400044,73ecd380-11ca-4ccd-930a-0d1ed8de1050,203000.0,[],[]
68,Rude,Magic!,[],2013,447276a2-a59e-4fe6-beaa-13ae0676d168,53fa616a-e2b4-4982-bef8-6362b44054f0,224000.0,"['pop', 'reggae']","['pop music', 'reggae fusion']"
69,Diamonds,Rihanna,[],2013,,73e5e69d-3554-40d8-8516-00cb38737a1c,224000.0,"['pop', 'rnb']","['electronic music', 'contemporary R&B', 'pop music']"
70,Troublemaker,Olly Murs,['Flo Rida'],2013,c2e6c483-c143-4445-9764-0203f25986be,0b108024-ccb5-468f-b2e9-77ed4f5615c6,185000.0,[],['electronic dance music']
71,Everybody Talks,Neon Trees,[],2013,2e21c505-75e8-3376-a4bd-9449b76bfaba,16243662-8538-4746-a0fb-0d15b5828b8e,177000.0,"['alternative', 'rock', 'pop']",['pop rock']
72,Wild,Jessie J,['Big Sean'],2013,2f9d0ae1-2a28-4584-87c9-3b49e42316b1,d24fb461-dee8-41fc-bb15-2f13bb2644a6,0.0,[],[]
73,Tennis Court,Lorde,[],2013,e1bc7ead-a8bc-4775-9c29-b08c6e96371e,8e494408-8620-4c6a-82c2-c2ca4a1e4f12,198000.0,"['pop', 'electronic', 'indie']","['indie pop', 'synth-pop', 'art pop']"
74,Borrow My Heart,Taylor Henderson,[],2013,91270f50-6d1c-4de5-9dda-242000fb43ec,88539678-7e0d-47ac-86c8-54e01119f597,212000.0,[],[]
75,Waiting All Night,Rudimental,['Ella Eyre'],2013,4995996c-816c-4b0d-bfa9-905b9b053526,b09ced80-aa65-43c1-9aa7-58b1e982eada,299000.0,[],['drum and bass']
76,Change Your Life,Little Mix,[],2013,ac069b5b-b8ce-409c-a50f-60ac5d33123a,38f59974-2f4d-4bfa-b2e3-d2696de1b675,202000.0,[],['pop music']
77,Can't Believe It,Flo Rida,['Pitbull'],2013,1cd9cfc4-96fb-40e6-994f-16ae8e0dfa8c,4593d49a-7f67-46ba-9ec0-126bd676286f,223000.0,[],[]
78,Trumpets,Jason Derulo,[],2013,002c6aff-c219-430b-80b1-5508ac695e1c,,217000.0,[],['pop music']
79,Love is Easy,McFly,[],2013,dce80d24-552a-4e26-a07b-60539f625b2e,72d3dc3f-3984-42b9-89de-42d6eeb1abf3,222000.0,[],[]
80,True Love,Pink,[],2013,,9c6158ed-53d0-4094-b424-b641c5cab36d,0.0,[],"['dance-pop', 'electronic rock']"
81,Treasure,Bruno Mars,[],2013,a1b9f702-59b4-4f47-b6a1-4ca7f62a09dd,afb680f2-b6eb-4cd7-a70b-a63b25c763d5,179000.0,"['pop', 'funk', 'rnb']","['synth-pop', 'disco', 'soul', 'funk']"
82,#Beautiful,Mariah Carey,['Miguel'],2013,0ff3e7af-dcf9-326a-941d-6f07f58cc207,494e8d09-f85b-4543-892f-a5096aed1cd4,199000.0,[],['pop music']
83,Berzerk,Eminem,[],2013,553ea53d-7a60-42b5-951d-43c11a6d9cc6,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,239000.0,[],[]
84,Warrior,Havana Brown,[],2013,b9d9a73b-cc35-41af-9fdf-ab520e3533fa,202d9955-4cd2-4bb2-835c-e0152c6abf19,226000.0,[],[]
85,Story of My Life,One Direction,[],2013,f6328ef6-62f6-4d08-8e33-e201d07e321d,1a425bbd-cca4-4b2c-aeb7-71cb176c828a,246000.0,['pop'],[]
86,This is What it Feels Like,Armin Van Buuren,['Trevor Guthrie'],2013,,477b8c0c-c5fc-4ad2-b5b2-191f0bf2a9df,204000.0,[],[]
87,Titanium,David Guetta,['Sia'],2013,723c09e8-7db1-47d5-b852-142c980b5ba7,302bd7b9-d012-4360-897a-93b00c855680,237000.0,[],[]
88,Let Me Down Easy,Sheppard,[],2013,58c3c0b8-fcca-42cb-a157-5026588c667a,6de0078d-89d1-4df2-897e-663cf3be2d15,212000.0,[],['indie pop']
89,We Own It (Fast \& Furious),2 Chainz,['Wiz Khalifa'],2013,,,,[],[]
90,Global Concepts,Robert DeLong,[],2013,0277c646-1b59-4635-abbd-ba3a666f418e,ccac6c50-ead7-4cd1-a025-379fbb13f0d9,227000.0,[],[]
91,Gangnam Style,Psy,[],2013,023535cc-21a0-4b3a-bc7d-fa3d1eb39ff2,,219000.0,[],"['K-pop', 'K-pop']"
92,Pop a Bottle (Fill Me Up),Jessica Mauboy,[],2013,e6ea192b-7ef2-43d4-91ee-05eb1819e1c2,18f719e7-e9b4-4216-8869-9083ebc23f7d,225000.0,[],['synth-pop']
93,Happy,Pharrell Williams,[],2013,,149f91ef-1287-46da-9a8e-87fee02f1471,232000.0,[],"['neo soul', 'soul']"
94,Applause,Lady Gaga,[],2013,,650e7db6-b795-4eb5-a702-5ea2fc46c848,115000.0,"['pop', 'dance']",[]
95,Next to Me,Emeli Sande,[],2013,,7cfaac66-62e5-4fcd-af1b-9d3aa8f68e8b,195000.0,[],[]
96,I Will Wait,Mumford & Sons,[],2013,006100f9-ee53-4257-886d-9ad846762870,c44e9c22-ef82-4a77-9bcd-af6c958446d6,275000.0,"['folk', 'indie', 'country']",[]
97,Fall Down,Will.i.am,['Miley Cyrus'],2013,,d574c9bd-46f6-440a-8d6a-8412a283eeb1,307000.0,[],[]
98,Best Song Ever,One Direction,[],2013,d0c12754-fe7e-4475-b87a-6ec971487e5a,1a425bbd-cca4-4b2c-aeb7-71cb176c828a,193000.0,['pop'],[]
99,Bom Bom,Sam and The Womp,[],2013,01600cd1-9764-48b9-8a72-6f47bd61da5b,48ea491f-6ce7-4ee1-8b6f-3f5271904dc6,173000.0,[],[]
100,The Fox,Ylvis,[],2013,36ec8376-d181-49fb-8e1e-ce7caf72c114,18e9528e-a4af-4e09-9a35-ea11c7a7ae43,213000.0,[],[]
101,Marry Me,Jason Derulo,[],2013,02545184-7b6b-42f2-a801-b31852d0548c,,225000.0,[],['pop music']
